ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-00129	جمعني زماني فيك من بين كل الناس وصارت حياتي في وجودك لها معنا ولكن مثل ماقلت لك كان قلبي حاس نبي نفترق والوقت ماراح يجمعا #ضيقه 😞 💔 #حزن 💔 😞	valence	0.297
2018-Ar-04315	اة يا دولة\nمش عارفين نستقبل فيها معايدات\nولا عارفين حتى نعيد على حد\n#قهر\n#وجع\n#حسرة\n#ذل\n#مهانة	valence	0.122
2018-Ar-02400	تقارير #شبيغل #الالمانية عن #الموصل موجعة حد الحقد الذي يفوق كل وصف!	valence	0.281
2018-Ar-01361	@_hiiiiind @FTLadies قله ادب 😠\nابغا اعرف على الاقل متى لأني جالسه استنى من ٣ شهور	valence	0.313
2018-Ar-01757	عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود	valence	0.323
2018-Ar-04075	واضح الحزن والأسى عليك لدرجة انك اخطأت في الكتابة 💔	valence	0.234
2018-Ar-02321	قبل العيد كنت اتمرن ساعتن يومياً قطعت اسبوعين رجعت لحين يدوب تمرنت ٢٠ دقيقه ماعاد فيه لياقه 😊	valence	0.516
2018-Ar-04259	لك كسمك من حكام اعطوه البطولات وبكفي قرف #تسلل وااضح #احاا	valence	0.266
2018-Ar-02484	انا ابي واحد حزين واخليه سعيد :) &lt; ياخي احنا البنات حتى في الحب نبي دراما ودموع	valence	0.578
2018-Ar-00241	بعد وفاة أبوي أكلت حبوب إكتئاب وبديت أتوهم أن فيني مرض لحد ماشخصت بمرض السرطان وكانت أرعب لحظة بحياتي	valence	0.065
2018-Ar-00436	بنبقى مبسوطين اوي و احنا بنلبس عشان نازلين نقابل صحابنا،\nبس بتبقى مبهجه اكتر وانت بتلبس ورايح تزور رسول الله(ص) \nاللهم تقبل\n#سعاده 💜	valence	0.875
2018-Ar-03375	أحلى شعور تسوين فيه اسلوب نرفزة طلعي اللي بداخلك بنفرزة ويختفي الشعور الماكس اللي بداخلك	valence	0.453
2018-Ar-00332	من #أجمل_الأيام التي تستحق شكرالله حينما تغرس أملا او #فرحة ننتظرها او حبيبا يتفوق او ولدا يتخرج او ابنتا تتزوج أومسافرا يعود او قريبا يشفى	valence	0.766
2018-Ar-01442	خايف من الوقت ما أخاف منك ضامنك بس الليالي ويش يضمنها	valence	0.328
2018-Ar-02961	يوم أسود في تاريخ #مصر احساس بالمهانة غير سبوق نواب عار هيدخلوا التاريخ من اقذر ابوابه حسبنا الله و نعم الوكيل #تيران_وصنافر_مصرية	valence	0.177
2018-Ar-01677	@Mobily @3bouabid ياخي ردوا علينا عطونا وجه تعالوا خاص اي شيء بس ردوا  😠	valence	0.323
2018-Ar-00354	#الف_مبروك_800k_توام_سعادتنا\nاللهم اجعل ايام تؤامنا كلها بخير وسعاده وبأفضل حال شاهدين لكم لا عليكم تستاهلون وحنا معكم للملايين بأذن الله	valence	0.922
2018-Ar-02452	@moe_l_ السعاده مش طموح دي حاله او اُسلوب حياه ولحظات بنعيشها	valence	0.641
2018-Ar-01851	سكون الطمأنينة سعادة 💜	valence	0.875
2018-Ar-04230	عندما غضب المصريون غضبة مضرية لفكرة تخصيص مستشفى جابر للكويتيين لم ننفعل بهذا الشكل #تطاول_الوافدين_علي_صفاء_الهاشم	valence	0.355
2018-Ar-02593	ادام الله أعيادكم كثير من البشر تتألم واجمل شي بأنك بتتألم من الوحدة بالغربة والأجمل أنك سعيد من اجل اسعاد الناس الليلية عيد اتنين احباب "	valence	0.656
2018-Ar-01459	لماذا هي نبرة تهدأه وليست تحدي كعاده #الإخوان المدلسين ببساطه مذعورين لأنه لم يبقى لهم سوى #قطر و #تركيا ويخشون رضوخ قطر لمطالب الخليج	valence	0.323
2018-Ar-01658	#قل_لغالي_كلمه_تعايده_فيها گ نقاءآلمطرهي الولدة هي فرحتي ابتسامتهآ سعآدۿ وفرحتي تكتمل بوجودهاالي تمليني فرح دايماياعسى ربي يخليهاويحفضها	valence	0.806
2018-Ar-00893	@abdulrahmansaee واضح ان الكل حانق على اللجنة والاختيارات من اول ما طلعت كانت واضحة 🙂 لكن وش تقول	valence	0.422
2018-Ar-00752	طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث	valence	0.391
2018-Ar-03268	حاليا لو حد قالي كلمة عن التفاؤل و التحفيز و انه الحياة جميلة و سهلة 🍳 بهذي ماشي تفاهم بعد	valence	0.500
2018-Ar-00792	الفرحه انك تعرف مين الي ليك  #الفرحة_انك	valence	0.750
2018-Ar-01535	ربنا ينتقم من كل أرهابي بيقتل أرواح بريئة ملهاش ذنب حسبنا الله ونعم الوكيل	valence	0.125
2018-Ar-02809	@amrkhaled يارب ارضا عن حياتي ): مو قادره اتقبل وضعي وخايفه ربي يغضب علي من القنوط.	valence	0.344
2018-Ar-00226	باذن الله ورضاه تكونين ك اميرة الاندلس ع راسها تاج من ذهب فخر وشموخ وعزة واصالة ذات طابع عربي /	valence	0.758
2018-Ar-02989	افتح خزائن ذكرياتك شوف الصور هتلاقي قلبك يرتعش حب وشجن 😂 😂	valence	0.656
2018-Ar-00598	انا منشكحه انشكاح حلو قدن والله وبفكر اللي التايم 😂 😂 💃 💃	valence	0.859
2018-Ar-00376	وفـ لحظه واحده .. تتدخل ارادة ربنا و تحل كل حاجه .. الصبر 💚 !	valence	0.629
2018-Ar-01003	تمديد الإجازة لتكون بداية الدوام يوم الاحد ١٥ / ١ ##الفرحة مليوون ه الخبر ##	valence	0.891
2018-Ar-03625	عن الشخص اللي يخلي الإبتسامة توصل لين قلبك	valence	0.703
2018-Ar-00676	@Juzaf_gobelz .\n\n" انا كنت اسمعهم بالافلام المصرية يقولون :\n.\n ( وشك يقطع الخميره من البيت) \n.\nالحين عرفت معناها" 😘	valence	0.453
2018-Ar-03853	انا وحده عايشه لوحدها مش حاسه وحده في ضحكي حزن غريب  وبحزني ضحكه..🚶🏻‍♀️💔	valence	0.226
2018-Ar-00493	#عرفت_ان اذا رجعت الصغير لحجمه يرجع لك مثل الحقير 😠	valence	0.371
2018-Ar-02845	للأسف العكس صحيح مع احترامي لكن لو في تربية صح من البداية وبضمير مش حيحصل كل ده هو إهمال مع توقع إنه الطفل يبقى متربي من نفسه	valence	0.438
2018-Ar-00584	#ريح_المدام \nداليا مبقتش ملكك ..بقت ملك جمهورها"\n داليا عندها ديستفورياسيندوم "\n😂😂😂😂\n#بهجت\n@AkramHosny \nتهيييس	valence	0.719
2018-Ar-03401	انني طيب بما يكفي لاسامحك ولكني لست غبيا بما يكفي لاثق بك مره اخرى	valence	0.452
2018-Ar-01257	@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون	valence	0.290
2018-Ar-00104	ماعليك زود ياالجوهرة كلك لطف وحبابة يسعدك ربي 😚	valence	0.703
2018-Ar-00836	#عوده_اخطر_معلمين_في_العالم\nوعليكم السلام ايوه صباح الانشكاح	valence	0.594
2018-Ar-01552	@Osama3bdEllatiF انت مش مقدر خطوره الموقف وبتشربلي شاي 😐عموما مبيطلبش	valence	0.453
2018-Ar-01735	الحمد لله اولا واخراً اشكر جميع من تعب معانا من دكاترة واحلى عميد د.عبدالله  تحياتي لكم  #فرحتي_نجاحي	valence	0.844
2018-Ar-02588	#طروب #فنانة_من_لبنان صوت ايجابي وبيحض على الفرح وكذا (ما بعرف شو ذكرني فيا على كل حال صباحو يا جماعة) 🤗	valence	0.703
2018-Ar-02968	ل اهلي ل من أحب ل كل شخص لطيف مر بحياتي ' كل عام وانتو بخير كل عام والفرحه تغمركم وابتسامتكم الجميله م يعكرها حزن 😘 ❤️	valence	0.781
2018-Ar-00544	اذا احد سوى فيا حركة وسخه ما اكرهه ولا انسى لا بس افكر في خطط انتقاميه لين انتقم وارتاح	valence	0.340
2018-Ar-02834	سيضرب بيد من حديد كل مأجور سافل حقير تسول له نفسه أن يتطاول على أعراض الناس أو أموالهم وسيصبح عبره ورساله لأسياده وإن غدا لناظره لقريب	valence	0.313
2018-Ar-00351	للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي	valence	0.250
2018-Ar-00486	محبط متذمر ساخط متنمر متشائم طاقة سلبية متنقلة ياخي الله يعينك على نفسك :(	valence	0.234
2018-Ar-01612	@Hamza777777 اقسم بالله حااسس بيك يابني وكاتبهالك💔😢	valence	0.422
2018-Ar-00024	خلوني اليوم انا حزينه :(	valence	0.172
2018-Ar-02967	أرتب الليل في شعري أضم الحزن في عيني ألملم الذبول والحسرة وأعتاد أعتاد على أن أنتهي	valence	0.323
2018-Ar-01109	@E0Wh9 معرفش الخارجيه ساكته علي امه ليه المفروض توجيه إنذار ليه وعندما يتكرر طرده وبناقص	valence	0.359
2018-Ar-02429	اكتشفتا انو عندي " Trypophobia "\nفوبيا الثقوب 😢😭	valence	0.359
2018-Ar-01168	و بعدين يعني مااا اشوف المسلسل 😤	valence	0.406
2018-Ar-01629	ربنا ينتقم من كل واحد قال كلام مطلعش منى و من كل واحد بيتكلم عليا و بيشوه ف صورتى🙌🏻🙏🏻	valence	0.210
2018-Ar-04382	@ZaroutaYoucef هدا يعني اخي الكريم انه يحق لك الاكل و التمتع بقليل من الدلاع و الخبز شهية طيبة 👌🍰🍪🍔🍮🍭🍹🍎🍉🍉🍞	valence	0.672
2018-Ar-02379	الله رحيم والله لو عندي اطفال كان الحين مجنونه اركض بالشارع عندي هلع وخوف افقدهم يضيعون احد يخطفهم مو عادي حرصي يفوق الوصف	valence	0.344
2018-Ar-00662	كل سنة و انتى طيبة يا هداف 😂 😂 و عيد سعيد عليكى 😂 😂 💃 🏻 💃 🏻 💃 🏻 و عقبال مليون سنة يا رب 😄 😄 و ربنا يتوب عليكى من اعياد الميلاد فى الامتحانات🤣🤣	valence	0.813
2018-Ar-01213	#بهجة_أمل \n٨٩.*أمل لما أتكلم معاك أحس براحة نفسية و ما نفسي أوقف *\n*أمل انت قاعدة توريني الحياة من جهة ثانية و تفتح لي آفاق *💕💛🍭	valence	0.887
2018-Ar-00254	ترتعد يبكي قلبك بحرقه كلما تذكرت من أحببته وابكاك ثم تسعى جاهدا لتنسى لكنك تتذكر وتزداد حزنا لا تحزن عيناك حلم آخر سيجد الطريق إليك	valence	0.234
2018-Ar-03136	مجتمعنا عبارة عن : مشهور بلا سبب وشاعر بلا شعور ومتدين بلا اخلاق وحبيب بلا زواج وزواج بلا حب وصديق بلا صدق #للأسف	valence	0.243
2018-Ar-04190	ارفع رجولك لما تمشي عيب عليك تجرها #ضوضاء #ازعاج_سمعي #قلق	valence	0.422
2018-Ar-04336	#افرح وخلي الفرح ده عادة بتنام وتصحى عليه بعد #الرضا هاتلاقي سعادة واللي بتحلم بيه	valence	0.828
2018-Ar-03030	كمان 3 دقايق و هشتم المدير بابشع الالفاظ 😡	valence	0.234
2018-Ar-04053	بقولها بكل فخر انا مش متابع اي حاجة في التلفزيون في رمضان #راحة_البال	valence	0.750
2018-Ar-01943	اذا هادي لوجوه حزينه ايش اقول عن حالي تعيس 😬 😂	valence	0.339
2018-Ar-00046	اشفق على من يتمنى الموت ل نفسه من اجل موقف تافه اثار غضبه انصتوا ل هدوء { المقابر } لا اعتقد بأنكم جاهزون لها	valence	0.219
2018-Ar-01669	الحمله لم تأتي من فراغ بل استياء حقيقي من STC نظير سوء الخدمات من انقطاع وضعف وسوء التعامل والاستخفاف بالعميل #مقاطعه_stc_لصالحكم_346	valence	0.359
2018-Ar-01199	بعض الصديقات سعادة أحاديثهم بهجه وفرح لقلوبنآ 🎈 💭 اجعلنا ي الله في نعيم الجنة نلتقي لا هم تحمل قلوبنآ وتحتوينا السعادة دائما 💛	valence	0.844
2018-Ar-03813	انتى بنى ادمة وسخة وشرموطة وشكلك يقرف شيليها علشان ما تعمليش ذعر للناس	valence	0.230
2018-Ar-01958	محدش ينكر إن الكآبة بتبقي attractive برضه 😌	valence	0.516
2018-Ar-04097	التعدد ما هو إلا خيانة للزوجة بإسم الدين و بدون أي تأنيب ضمير و أي رجل يلقب زوجته بالبرميل فلا يستحق اهتمام أي امرأة	valence	0.313
2018-Ar-00727	ما بقه شي للعيد ، حبيت أكون أول واحد أهنيك كل عام وانت بخير، بسمتك تخلق لي الفرحه من حيث لا احتسب ، جعل الي أحبه مايجوف اله السعاده 💙.	valence	0.694
2018-Ar-03023	#بحر #قمر #هدوء ليس هناك اروع من الخلوة مع الله #أحبك ربي ربي لاتجعل في قلبي سواك وارزقني الانس بقربك ولذة النظر الى وجهك ياحي ياقيوم ❤️	valence	0.813
2018-Ar-01470	🎀 كيف نجتمع على حافة الرسائل الإلكترونية التي ﻻ تملك رائحة وﻻ تفاصيل 🥀 #سحر_خانوم	valence	0.359
2018-Ar-03609	وش معنى مجيد يساعد سرور سعد يساعده 😉 😂 😂 #شور_بيت7	valence	0.594
2018-Ar-02953	#السعادة 🌸 لا تحتاج إلى معجزات 🎶 كل ما تحتاجه #قلب متسامح 😍 وجه #مبتسم 😝 #قناعة_بالنصيب ❤ و ثقة تامة بالله 💜 #شيكو	valence	0.844
2018-Ar-00006	لو إللى باقى من عمرى هعيشه #حزين مش عاوز أعيش عمرى ولو ليومين 😢 ن H ونى 😢	valence	0.226
2018-Ar-01791	عاجبك الصمت الي بيني وبينك طيب اشتقتلك ب الصمت وشلون تنقال #الصمت #اشتياق	valence	0.453
2018-Ar-01585	ادق عليه اقول ها وينك تأخرت عالعزيمه يقول خمس دقايق وانا عندك والكل يعرف ان هالخمس دقايق بقدرة قادر تقلب خمس ساعات 😭💔#كذبه_من_كذب_العيال	valence	0.453
2018-Ar-02559	انت مصري أذن انت بائس و حزين	valence	0.266
2018-Ar-01166	فكأنه صب بباب حبيبة متوسل مستعطف مسترحم والجدول الجذلان يضحك لاهيا والنرجس الولهان مغف يحلم صور و أيات تفيض بشاشة حتى كأن الله فيها يبسم	valence	0.583
2018-Ar-03271	انا حظي في الفوز قليل بس بشارك معاكم من احلى ماتذوقة تورتيلا الدجاج من لذيذ #احتفالات_هرفي	valence	0.597
2018-Ar-03014	عرفتك من أول يوم و انت طبعك الخيانة بس الي صدمني تخون الي عاملك بشهامة #خيانة	valence	0.125
2018-Ar-00791	#الطايف_الان\nريحة #مطر و لفحَہ هوا و لون الغيمّ  والمطر 💦\nو آشياء مَا عنهَا غنىّ ، و ياللہ حيّہ هالمساء 💕☁	valence	0.703
2018-Ar-03127	#قناعة حياتك من صنع أفكارك سعادة الإنسان أو شقاوته أو قلقه أو سكينته تنبع من نفسه وحدها ☕	valence	0.859
2018-Ar-01142	أن الحب يمكن أن تكون في كلمة #شكر بسيطة في عبارة #تشجيع في #إبتسامة رضا أو في #حضن تمنحه لصديق ما جفته من سنوات❤️ 😊 🙏 🏻 ❤️ 😊	valence	0.813
2018-Ar-02835	العيد فرحة نحنا لينا بالأعياد كل من له عيد نبتهج معاه بس بهجة الكرسمس وشم النسيم لايعلا عليهم 😂 😂	valence	0.903
2018-Ar-03460	@ABakly هو اللي بيروح اللوڤر بيروح عشان عايز يشتري الموناليزا؟ 😃	valence	0.641
2018-Ar-02281	#العمر_عم_يركض ويبتليك الله بهشاشة قلب لدرجة ان كلمة عابره تبعثرك وتبكيك ونص حزين يكتم الهواء بحلقك ونظرة عابره من غريب تصيبك بالهلع	valence	0.250
2018-Ar-01942	بكرة يوم حافل:\nبتبدأ إجازتي\nبتطلع نتايج حركة النقل\nيوم ميلادي\nنهائي كأس الملك\nخميس\nمممم وش باقي🤔	valence	0.750
2018-Ar-03244	الناس ميتين جوع في ذمتكم الله لاسامحكم	valence	0.234
2018-Ar-01609	راحة البال #جوهرة كثيرة الثمن فى ايامنا هذه يابخت من يقتنيهاا 😗	valence	0.672
2018-Ar-03718	@viisakovrwcs اه الحظه جميله  شعور با ألراحه	valence	0.734
2018-Ar-00914	@ShababRadioOman اتفق مع الاخ ناصرالزيادي\n\nباتت المفرقعات تشكل خطوره قصوى من حيث الاضرار التي ممكن ان تخلفها\n\nالحل هو توعية الاباء للابناء	valence	0.177
2018-Ar-03536	@RawanMirza ربنا ما حيحملك فوق طاقتك اطمني لانو ربنا عارف ايش في قلبك الله يهونها عليكي ويعوضك بالفرح القريب❤️❤️❤️❤️	valence	0.688
2018-Ar-03177	تقبل الله منا ومنكم صالح الأعمال #عيد_سعيد #عيد_الفطر1438 #شوال #عيد_الفجر	valence	0.734
2018-Ar-04063	- - يارب أكون من الناس اللي غيروا حياة أحد اللي اعطوا شعور بالفرح ولو بسيط اللي مروا وما ضروا 💚 🌸	valence	0.625
2018-Ar-00548	هو مب اني متضايقه لا بس شبه عتاب	valence	0.391
2018-Ar-03356	الواحد محتاج يبعد عن الناس اللي بيشوفهم شويه \n#عزله	valence	0.172
2018-Ar-03782	مات الوفاء فلا رفد ولا طمع في الناس لم يبق إلا اليأس والجزع فاصبر على ثقة بالله وارض به فالله أكرم من يرجى ويتبع	valence	0.203
2018-Ar-03445	#مصيبة #كارثة #فاجعة على الشعب حينما تعطى الصلاحية لشخص #جاهل #تافه يقوم بتحرير المخالفات بلا ضمير ولا خوف من الله #باشر_نظام_فاشل	valence	0.031
2018-Ar-00702	يغمرك القرف وتصعقك قدرة الطرف الآخر على الدونية لهذا المستوى ليصبح قلبك اكثر اعراضا وقسوة ورفض ولا اتحدث هنا عن مساكين كسرتهم الحياة	valence	0.250
2018-Ar-00621	قالت لزوجها : شايف الرجال اللي يرقص ذاك 😊\n\nقال لها :ايه شايفه😊\nقالت ذا قبل خمس سنوات تقدم لي ورفضته😨\nقال لها ما شاء الله إلى الآن يحتفل\n\n😂😂😂	valence	0.734
2018-Ar-00156	توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم	valence	0.516
2018-Ar-00341	#ميلاد_الدعاء15 من رحمة الله بالعباد أن يوفق الله بعضهم أن يدعوا ))لبعض #ميلاد_الدعاء15	valence	0.548
2018-Ar-03428	ميسي عمره ٢٩ ونيمار ٢٥ انريكي هو سبب خوفنا هالموسم لكنه ماشي بعد شهر و سيرجع الرعب الي عشش في قلوبكم من عشر سنين 😉 الليل طويل	valence	0.516
2018-Ar-04251	ساخط من لاشيء وكل شيء	valence	0.172
2018-Ar-03164	من نجاح الى نجاح ياساره انت فخر لنا جميعا للاسف الاغلب مشغول #بنت_ترامب وتمجيدها مو فاضي لبنت بلده وإنجازاتها #ساره_بنت_احمد_الربيعه	valence	0.742
2018-Ar-03391	هاذا مو انتقام وبس انتي قضيتي علي	valence	0.203
2018-Ar-03204	@mostafa_nanos1 ليه كده يا صاصا بس ده حتى كل واحد فى مجموعه لوحده يعنى المفروض تجيلك البهجه دى لما منافس المجموعه بتاعتك يخسر مش الاهلى 😀 😀	valence	0.688
2018-Ar-03622	فوز اكثر من رائع لنسور سوريا ضد الأوزبكي العنيد فوز بشجاعة لاعبين و قوة قلب مبروك #فرحة شعب 🇸🇾	valence	0.719
2018-Ar-02869	تعريف السيسي : هو حيوان ولا منوا حمار ولا منوا حصان #كائن_البلح - يشعر بنفاذ صبرها	valence	0.422
2018-Ar-03875	للاسف ماكنت قضيه مغريه ل انتقم منك انت حدث تافه مايغوي خبثي حتى 😌 👋 🏻	valence	0.387
2018-Ar-01689	اعلان مجدي يعقوب للقلب❤ دنيا سمير غانم واحمد حلمي 😻 بجد ابدعته الاعلان حلو اووي 🙈 بجد ربنا يفرحكم قد ما فرحتونا 🙏 😻	valence	0.813
2018-Ar-03836	”مرحبا هذه تعتبر بداية جديدة وبداية نظيفة تماما أتمنى بأن تكون بداية سعيدة ولطيفة “	valence	0.719
2018-Ar-04083	مش مكتوبلي ارتاح يعني لو ليوم واحد طيب لازم خرا كل يوم كده 😡	valence	0.141
2018-Ar-02505	شفت فلم رعب بششكل أن شاء الله اقدر انام لأن صراحه أي شي يخوف اذا نمت اشوفه بمنامي بدون ضحك بليز 🌚 🔪	valence	0.328
2018-Ar-03179	انا اكره قصة الايرانيه اللي أقاموا عليها حد القصاص لانها قتلت ريال اعتدى عليها صج صج حسيت بالظلم اللي وقع عليها	valence	0.234
2018-Ar-00592	مو باقي غير الاهلي يجملها بكره وتكتمل فرحتي 😍😍	valence	0.563
2018-Ar-03049	#الغاليه_تستاهل من له قلب كبير يحمل كل الحب مثل قلبك من له حضن حنون واسع مثل حضنك من لديه لوحة باسمة الطلة مثل وجهك (أمي الغالية)❤	valence	0.645
2018-Ar-02122	#احتفالات_عيد_الرياض مو حلو عيدكم حنا احلا 🙄	valence	0.594
2018-Ar-00306	كما يتسبب استخدام دبة الصوت او الهيدرز في إزعاج الآخرين في الطريق العام أو الأحياء السكنية أو دور العبادة وغيرها #الداخلية_قطر	valence	0.266
2018-Ar-03719	انت مبتكلمنيش علي الواطس ليه ؟\nيخربيت الطعليم المجاني 😠  \n#احلي_حاجه_في_رمضان2017	valence	0.531
2018-Ar-01708	انت بتخاف تبص ع بنات ليه عشان خايف ع اللي معايا 💜 #راجل	valence	0.625
2018-Ar-02670	فرحة امبارح وفرحة النهاردة 👏❤\nوالله بنسى تعب الامتحانات والمذاكرة والارف \nبمجرد ما بتفرج ع الأهلى والريال 😍	valence	0.887
2018-Ar-03705	نعم أختي بكل سرور 🌹 ❤️ 🌹	valence	0.710
2018-Ar-02335	بعض الحسابات هنا تحاول بث الرعب بالناس بايهامهم ان هذه هي بداية فوضى وحراك في البلد الحذر الحذر وبلووك #تفجير_اجياد_المصافي	valence	0.203
2018-Ar-02903	@ra_7e @rico4_ هذي آهات والله مب ضحكه	valence	0.266
2018-Ar-01248	أخاف عليك من حزن الدنيا و من فجائعها الصغيره أخاف على قلبك أن يكسر أخاف على صدرك أن يشعر بالضيق 🌿 💛	valence	0.250
2018-Ar-03482	@El3zi_10 ايش صارلك بعد ماجددت الجواز؟ احنا عايله وودنا نروح بس مره متخوفين من المنع	valence	0.355
2018-Ar-01438	دخلوني يا عيال الكلب ما نمت بدري عشان انتظر!!!! 😡 @bungie	valence	0.281
2018-Ar-04272	فكرة إنك ممكن تصحى مـ النوم تلاقي اقرب الناس ليك اتغيّر وبقا حد تاني إنت متعرفوش ، دي مرعبة! :'')❤	valence	0.188
2018-Ar-03162	ما هذا الجنوون يالكافالييرز متعة إثارة إنتفاضة #NBAFinals	valence	0.531
2018-Ar-00438	فستاني وصل احسني سعيدة 💃 🏻 😩 💘 لكن احس لو اكل لقيماتة وحدة من الحين لنهاية الشهر مابيتسكر يوم الزواج🤦 🏻 ‍♀️ 😂	valence	0.828
2018-Ar-03584	من شكلك ابتسام مطروبه	valence	0.391
2018-Ar-03139	شمعة عشق وانطفأت #تنهيدة	valence	0.194
2018-Ar-03700	الوجع اللي سببته للناس راح تحس فيه طول العمر ماراح تكتبه بقلم وينمسح راح تنهار يوم عن يوم .	valence	0.226
2018-Ar-00967	ايه اليوم ده بجد في ايه 😤	valence	0.468
2018-Ar-00994	وصلني ع الخاص منذ قليل من صديق: ”أكثر الناس حرصا على عدم إثارة الفزع في قلوب العصافير هو الصياد "	valence	0.625
2018-Ar-03588	هوا أنا مبسوط بس مش عارف ليه؟ بس المهم إنى مبسوط وخلاص مش لازم أسال يعنى.	valence	0.750
2018-Ar-02935	#جبران_باشا_الجزار مرضكم وحقدكم اسود متل قلوبكم ...نحن جبل ما بهزنا ريح واي ريح ؟؟؟جايي من #فوبياباسيل انجلطوا	valence	0.357
2018-Ar-00888	شو بيزعجني لما كون عم فكر أو سرحانه و انتبه إني كازه عسناني بنتبه عأفكاري بلاقيها مم مش ولا بد #توتر	valence	0.391
2018-Ar-02769	@deena1188 @Ghrayb_ @ie_xix ليه تضحكون اللي صار فلم مرعب ووحشيه 😭😭😭😭يارب يموتون اللي ياكلون الناس	valence	0.172
2018-Ar-00234	لأول مرة أشعر بأنني وحيد وبأنني أملك مصيري بيدي شعور بالفزع انتابني حين شعرت بأن لا ملجأ إلي سواي	valence	0.219
2018-Ar-01572	@DvLZStaTioN #DVLZX نبغى تحية لخوانك من العراق والله احبك 😗	valence	0.594
2018-Ar-02439	الرسم ده كابوس بالنسبالي 💔	valence	0.226
2018-Ar-00564	أولى به أن يأتي قبل #عيد جديد فما زال هناك #أمل	valence	0.657
2018-Ar-01391	@h_emx89 @zodiachoroscop1 الاسد اصلا بقاله فتره  زى الخرا فعلا و كله تعب 😡	valence	0.281
2018-Ar-02836	وإلى الأن أنا مش نادم ع الوقت المناسب إللي كنت ب إنتظاره وفات الأوان ومالحقت عليه أؤمن ب إنه لو مافاتني لاواجهت حسرة أشكره لتجاوزه عني	valence	0.470
2018-Ar-01771	واحدة بعربية bm عالاذان بالضبط خبطتني من ورا نزلت مخضوض اتخانق و اشتم لقيتها قعدة مذعورة و بتتأسف و تقول سرحت .. سيبتها و مشيت 😑	valence	0.469
2018-Ar-03715	انو السعادة بتلبئلييييي	valence	0.797
2018-Ar-02552	انا مش قادر افهم ازاي الستات بيستحملوا يقرروا كل يوم كل يوم كل يوم هيطبخوا ايه #كابوس	valence	0.438
2018-Ar-02622	مو معناه ماعندي هدف ولكن كل مافي الأمر يكون عندي خيار مسبق وتجي عالأخير هذيك الأفكار الوسواسية: ترى يمكن وأحسن وفيه...ألخ. تشوش صفو اختياري.	valence	0.371
2018-Ar-02004	@najwakaram نتخطى الحزن مش لاننا مانشعر فيه ، لاني مابحب غيري يحس فيه. دُرر💎 يانجوى وهيدااااا حكييييي 👏🏻😍	valence	0.469
2018-Ar-00728	أول بوست بالألوان في حياة هذا الأكونت #بهجة	valence	0.703
2018-Ar-02090	ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة	valence	0.828
2018-Ar-03639	أنا على ثقة بأن كرم الله سيمطر علي فرحا فأنتظاري ماهو إلا سحابة اثقلها دعائي في النهاية ستمطر غيمة أحلامي 🌧	valence	0.578
2018-Ar-02774	@MubarakAldosari امس الصراحه شرح بالضبط ما عاناه في تلفزيون دولة الكويت .وهذا جزء صغير فما بالك بحقوق موظفين وبدلاتهم #هموم_وزارة_الاعلام	valence	0.484
2018-Ar-00887	المخابرات الحربية بقت وصمة عار وإهانة الدولة ومحاولة هدمها وطولة اللسان والبذائة بقت شرف والله الدنيا ماشية بظهرها	valence	0.156
2018-Ar-01105	مع كل خبر وفاة ينقبض قلبي تضيق الدنيا في صدري وتغتال روحي نوبات فزع عاتية اللهم لا تفجعنا بمن نحب وقنا من فجيعة الفراق 💔	valence	0.188
2018-Ar-03114	ومين اللي انفضح من انفضح قتلة الاطفال والنساء والشيوخ ومثيري العنصريه بين المكونات العربيه ومن اعتدى على الاعراض من الذي انفضح	valence	0.266
2018-Ar-03354	حسبي على الي خذاك مني وغير أطباعك 💔 #خيبت_ظني #جرح #عتاب #الم	valence	0.188
2018-Ar-01893	مجتهد أرعب ال سعود رجل بمعني الكلمه	valence	0.355
2018-Ar-03852	أمنية قلبي الوحيدة أن لا يريني الله بك حزن ولا يريني بك بعد فلا سعاده تأتي بدونك	valence	0.578
2018-Ar-01401	مش غلط وهم بالسجن ياكلوا من #الدجاج_الفاسد الذي أرسلوه لاهلنا \nخلي يمشي عليهم المثل القائل : من حفر حفرة لاخيه وقع فيها\n#بس_بقول\n#الاردن	valence	0.406
2018-Ar-01456	تخويف وادخال الرعب بقلوب الناس مو شي يضحك وتسميه "مقلب" يا شاطر انت وياه	valence	0.250
2018-Ar-03656	انا قايمه علي كابوس ابن جزمه و كذا يوم كوابيس كوابيس ؛ و قلبي واجعني و فيه اضطراب 😣 😣 بكره الكوابيس بكرهها 😖 😨	valence	0.203
2018-Ar-03342	كنا عم نستنا شغلات أحسن من هيك بعد كل هالموت والتدمير والتهجير و #التعب\nياحيف بس	valence	0.219
