ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02709	احلا شعور يوم ارمي قاروره مويا ع احد وتنفك عليه يبرد كل غضبي❤️❤️❤️❤️❤️❤️	anger	0.344
2018-Ar-03402	ياخي ده انت بتتعذب و انت بتتكلم الله يحرقك يا كابتن متحت و موت بغيظك 💅🏻	anger	0.734
2018-Ar-01943	اذا هادي لوجوه حزينه ايش اقول عن حالي تعيس 😬 😂	anger	0.406
2018-Ar-02558	ڪل مآ اريده آلآن غرفة الأنعآش و صوت آلدڪتور يقول آلبقيه ب حيآتڪم آدعوآ له بالرحمه - يشعر بالاستياء	anger	0.609
2018-Ar-03139	شمعة عشق وانطفأت #تنهيدة	anger	0.156
2018-Ar-00516	أسف جدا على كبريائي وتعجرف غروري أسف على لساني وحدة كلماتي على غضبي المفاجئ	anger	0.409
2018-Ar-03482	@El3zi_10 ايش صارلك بعد ماجددت الجواز؟ احنا عايله وودنا نروح بس مره متخوفين من المنع	anger	0.409
2018-Ar-02854	ما انتوا يا بقيتوا مستفزين يا انا اللي مش طايقاكوا✋️😠	anger	0.765
2018-Ar-00867	ولا كلمة ولا عذر ولا تبرير ممكن يمتصوا غضبي،حاسة حالي بركان طول ماأنا مفتكرة الكلام اللي انقال.	anger	0.844
2018-Ar-02318	لذلك كنت غاضب جدا من 25 يناير ومن كل من تسبب في فشلها لأني كنت عارف انها فرصتي الاخيرة للتخلص من غضبي وكرهي لمصر	anger	0.758
2018-Ar-01442	خايف من الوقت ما أخاف منك ضامنك بس الليالي ويش يضمنها	anger	0.182
2018-Ar-00810	@prw190 اش ذا والله انزعجت من سرعة كلامه ماقدرت انتبه😒😒😒😬😬😬😤😤😤	anger	0.609
2018-Ar-02480	مغفرة جامعة وارحمهم رحمة تنير لهم بها قبورهم وتؤمنهم بها يوم الفزع الأكبر عندنشوزهن اللهم تحنن على ضعفهم كما كانوا على ضعفنا متحننين يتبع	anger	0.266
2018-Ar-00665	#الحياة_لشباب_المنصورة اختر طريقةللتعذيب صعق كسرأوقطع أو ارتجاج يموتون بالبطيء أكلهم فنجان أرز ملابسهم الداخليةلاتتغير مفيش شباشب فى رجلهم	anger	0.636
2018-Ar-02373	هل تعلم ماهو #الالم ان أكون معك قمة #الوفاء و #الصدق وتكون انت في قمة #الجحود ولست #نادم على ذلك أبدا	anger	0.422
2018-Ar-03326	قالت له :انا سريعة الغضب فأجابها ساحتضنك حين تغضبين فقالت :اذا سأبقى غاضبة لكي ابقى في حضنك ^ ناس فاضيه والله العظيم وش عشاكم الليله	anger	0.250
2018-Ar-02840	دكتور هل من لديه نوبات ذعر عليه ذنب اذا لم يذهب الى المسجد	anger	0.391
2018-Ar-01863	#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب	anger	0.742
2018-Ar-02191	@911_mero تعدل نومك خلاص لاتزعجيني 😡	anger	0.484
2018-Ar-02392	@zzasho ب 30 الف نفر الدنيا كلها مع بعض بدون اي تكاليف و نعيش عيشه صعبه بالديون ! ليش الكل يتذمر من الزواج! عشان الديون بس	anger	0.500
2018-Ar-01208	@momo04179 الله لاسامحك لادن يا ولا اخره قصدك من كتب كتب خافي الله لما تقولي هاذا الكلام لجميع اليمنيين	anger	0.603
2018-Ar-02489	عبودي رافع ضغطي عندنا ولد جار يشبه عبودي ودي اتوطأ في بطنه وبطن عبودي	anger	0.548
2018-Ar-00253	@DanyRyad  الله يبارك لكن توري ثقافتنا ماراهيش ثقافة الخمر و القمار انا لست ضد المسلسل علبالي كاين عداوة الاخوة والميراث لكن ازعجوني بهذه	anger	0.406
2018-Ar-04055	تعالجتي عند دكتور طيب ترى انتي عندك نوبات هلع وقلق واعراض نفس جسديه وعندك شعور بالغربه عن الذات وهذا كله علاجه بسيط	anger	0.359
2018-Ar-01930	وكلهم هيمشوا ..\nوانا هرجع تاني ..\nلوحدتي ..\nولوحدي ..\n#مروان عاطف #الوحدة	anger	0.397
2018-Ar-00095	لابد من  رفع لافتت الحداد  على الكلبة سويلينا التي فارقة الحياة اليوم ..\nشويه لواكه المارك مؤسس الفيس بوك	anger	0.531
2018-Ar-02745	@rujeno_ مااتوقع توصل لهدرجه وبالنسبه للخوف اول تجربه بتعتبر مرعبه للي راح يجرب هو مو شي اكيد لكن للاغلب.	anger	0.313
2018-Ar-00980	يقولون ابحث عن فضولي الحقيقة ابحث عن مجنس في اي مشكلة #شجار_الرفاع	anger	0.391
2018-Ar-03777	شاليه في جده الليله ب٣٠٠٠ ريال\nلييييييييييييييش ؟؟\nبحركم مويته عذبه؟\nمو كله بامبرز وصرف صحي\nسلامااااااتتت 😤😤	anger	0.469
2018-Ar-04097	التعدد ما هو إلا خيانة للزوجة بإسم الدين و بدون أي تأنيب ضمير و أي رجل يلقب زوجته بالبرميل فلا يستحق اهتمام أي امرأة	anger	0.641
2018-Ar-03751	بعد ٣ يونيو الشعب المصري كان حانق علي الجماعات الإسلامية وشيوخهم النهاردة كل شيء اتنسي ورجعنا نلف في الدائرة اياها	anger	0.441
2018-Ar-03939	هاي نقزة القلب اللي بتيجي فجأة وبتضللها كابتة عنفسك لفترة منيحة ما بنقول الا الله يجيرنا من شرها و شر اللي جاي بعدها 🙏 🏻	anger	0.387
2018-Ar-02853	بعد الفجر اللي الظالم وصله فأنا كشخص سلبي مكتئب شايفة ان مفيش فايدة وربنا كبير بقى	anger	0.484
2018-Ar-03944	إن شاءالله يروح زحل طالما التويجري ماشي على قانون وين المشكلة لاترسم لنا سيناريو بعيد عن الحقيقه لأن الحقيقه إلى الآن غايبه	anger	0.453
2018-Ar-04272	فكرة إنك ممكن تصحى مـ النوم تلاقي اقرب الناس ليك اتغيّر وبقا حد تاني إنت متعرفوش ، دي مرعبة! :'')❤	anger	0.375
2018-Ar-01361	@_hiiiiind @FTLadies قله ادب 😠\nابغا اعرف على الاقل متى لأني جالسه استنى من ٣ شهور	anger	0.639
2018-Ar-04206	نفسيتي اليوم تخرب كل ما اتذكرها واتذكر الوضع 🙂 غضب وامتعاض لا يمكن وصفه	anger	0.779
2018-Ar-00667	من خلال صفحات التواصل استياء شعبي من محدثذ الفوضى بشارع جمال	anger	0.422
2018-Ar-00756	ألعن نفسي كلما رأيت الحزن يملأ وجهك أتمنى أن اخذك لحضني تاركا غضبي منك يتنحى جانبا تاركا العالم برمته جانبا	anger	0.625
2018-Ar-01456	تخويف وادخال الرعب بقلوب الناس مو شي يضحك وتسميه "مقلب" يا شاطر انت وياه	anger	0.609
2018-Ar-03656	انا قايمه علي كابوس ابن جزمه و كذا يوم كوابيس كوابيس ؛ و قلبي واجعني و فيه اضطراب 😣 😣 بكره الكوابيس بكرهها 😖 😨	anger	0.719
2018-Ar-01549	هو ليه لما الناس تيجي تلومني ازعل و اتضايق و اصالحهم و لو انا فكرت اجي الومهم يتنرفزو علياا و يزعلو مني مش عليا 💔 قرف اوي اقسم بالله	anger	0.758
2018-Ar-02379	الله رحيم والله لو عندي اطفال كان الحين مجنونه اركض بالشارع عندي هلع وخوف افقدهم يضيعون احد يخطفهم مو عادي حرصي يفوق الوصف	anger	0.500
2018-Ar-02084	@mahaalbulushi2 هااااااااا هاااااا وش هذا القصف ونحن فوقت السحور م يجوز وش قصدك بهذا الكلام 😂💔😠	anger	0.226
2018-Ar-00286	الأردن من شفتني و شافوني بحرهم ميت و هم ابطال في تطفلاتهم و ايضا يريدون رعاية خاصة لكثرة المعاقين اشطلعت هاي يعني الله غاضب عليهم	anger	0.480
2018-Ar-01073	كنت في حالة حداد وبكاء على حسابي اللي طار ااة واسوني تكفون	anger	0.375
2018-Ar-04040	الكل بتويتر يحس بتوتر ورهبة من القرارات + مو مرتاحين بعد صدور القرارات !!! \nالله يستر	anger	0.515
2018-Ar-01055	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه	anger	0.530
2018-Ar-02461	ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده	anger	0.561
2018-Ar-00744	أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢	anger	0.438
2018-Ar-03331	كثير من الرجال يخطب وعنده خوف كيف حتكون الزوجة وشاكك!\nتطلع الزوجة متل ما خاف\nوتلاحظوه يقول أصلاً كل الحريم فيهم كدا وكدا\nهي مجرد حققت مخاوفه	anger	0.355
2018-Ar-02112	لقد إنهالت علي نوبات من الغضب شعرت أنني سأموت مرات عديدة من شدة الغليان في دمي لكنني أنجو كعادتي بمفردتي ألجم الغضب بالصمت؛ وأنجو	anger	0.676
2018-Ar-01546	ااه 😂 😂 مش عارفه فرحانين كده واول ما يصوموا يقرفونا نرفزة وعياط	anger	0.266
2018-Ar-00169	@KSA @LuayPrince هه هه بطلوا دراما جيبوا دليل يثبت برائتها اصلن الفديوا مدينها كيف تقول مذعوره وتقول بتوب على يدك حمير عندك امك احنا؟؟	anger	0.544
2018-Ar-02603	اليمن و اطفال اليمن و شعب اليمن و الله ينتقمون من عداء بريطانيا عليهم اللهم زدهم	anger	0.694
2018-Ar-02034	دون ان يصدر اي صوت حتى ان العجوز لم تشعر به طيله مكوثه في منزلها وبعد وقت لم يجد شي يسرق ف استشاط غضب ودخل الى غرفه العجوز النائمه	anger	0.455
2018-Ar-01372	إدعس سعادة المستشار على رقاب الجحوش قبحهم	anger	0.703
2018-Ar-02562	شخص تموت عليه وم تقدر تفارقه\nبس هو يكرهك وم يبغاك ولا يطيق وجودك\nايش الحل في كذا حاله 😪 #حب #شوق #بوح #شعر #عتاب @illil___	anger	0.484
2018-Ar-03070	@Rosenantei اللي يغلط عليك\nكأنه غلط علي 😠	anger	0.578
2018-Ar-04108	محاولة السعودية والإمارات ترهيب شعوبهم بالسجن هي محاولة للجم الاراء الحرة المعارضة لحصار قطر ودليل على ان هذه الشريحة هي الأغلب /3	anger	0.453
2018-Ar-01773	الله يهديهم والله في داخلي غضب وشتم لكن نخاف من سوء المنقلب وتبدل الحال الله يصلحهم	anger	0.773
2018-Ar-02926	ودي تشيلسي يجيب بوتلاند أو هيتون لكن كلهم يبغو يلعبو أساسيين عشان كاس العالم !😤	anger	0.424
2018-Ar-02927	#بوب_كورن\nابي بنت تذلني وتكسر عيني وتدعس علي وتخليني كلب مهان عند رجولها 😭❤️😩	anger	0.422
2018-Ar-00303	الواحد مش زعلان والله علي حد خرج من حياته بسبب موضوع تافه بس حاسس بخيبة أمل انه حب حد ميستهلش انه يحبه	anger	0.547
2018-Ar-02445	هاذا حظي من على الدنيا وعيت \nكلما اضوي شمعه بدربي انطفت \nمن جميع الناس ياربي وفيت \nليه بس الدمعة هي اللي معي وفت ؟!	anger	0.348
2018-Ar-01079	وش #ايناس_الدغيدى ملعوون	anger	0.643
2018-Ar-03325	المعلمه المريضه هذي تركت اني تعبانه وكل شي ودققت على كلامي وليش اقول تعبان مو تعبانه	anger	0.632
2018-Ar-02003	كل هذاولا سال عن السبب مع ان ممكن يكون سبب تافه اودلع بنات على قولتهم كان كل همه من اللي نزل دموعي كانت ردت فعله بس يبي ينتقم من اللي زعلني	anger	0.471
2018-Ar-01833	بس انت بتعرف بعدين لما بترجع تفكر و بتحس بالندم و تأنيب الضمير بس بيكون الوقت ده فات	anger	0.344
2018-Ar-03380	#امي يا شمعة حياتي ونبض #روحي #ضفتيلي جرح مع زحمة #جروحي	anger	0.203
2018-Ar-02998	محتاجة اهب فى اى حد الحقيقة و اطلع كم الغيظ الى جوايا 😊😊 بس قشطة قشطة تمام ✋	anger	0.544
2018-Ar-00763	الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي 😡	anger	0.688
2018-Ar-02374	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله	anger	0.700
2018-Ar-04378	اوحش حاجه احساس اللي مش عارف مش عارف المفروض تعمل ايه مش عارف مبسوط ولا زعلان مش عارف مين بيحبك ومين بيستغلك ماشي تايه	anger	0.484
2018-Ar-02280	الحقيقي اني بحاول ابقي فعليا داخليا بارد وهادي ومش عصبي بس انا عندي ثبات انفعالي خارجيا بس بتقطع من جوايا ونسيت طعم الفرح 😅 😅	anger	0.391
2018-Ar-01089	مين ف كل الدنيا ديا عمره مره م اشتكى 👌 😭	anger	0.422
2018-Ar-01891	انا ساخط علي الممتحنين مثل طه حسين بالظبط	anger	0.516
2018-Ar-04200	#غرابييب_سود\nلم أتابعه لكن أرى الكثير ناقمين عليه .. ودي أتابعه على شان أنقده .. عمومًا أنا لا أثق في mbc.	anger	0.297
2018-Ar-03744	#يستفزني عندما أشاهد لقاء لرجل أعمال سعودي (ملياردير) ويقول: ان بدأت من الصفر واعتمدت على نفسي ودي يقول لنا كم كذب وكم سرق وكم زور وكم	anger	0.781
2018-Ar-01438	دخلوني يا عيال الكلب ما نمت بدري عشان انتظر!!!! 😡 @bungie	anger	0.633
2018-Ar-00735	ياجماعه وش اللي صاير هالكتاب الاجراء ماحد يردعهم يكتبون ع كيفهم ويستفزون الشعب ويستهزون بأبطال الحد الجنوبي  #الساعد_قليل_ادب_لا_يمثلنا	anger	0.647
2018-Ar-03916	هههههه الظاهر الواحد كان فاهم حجات كتير اوي غلط منها ان كان فيه كلام بيتقال وانا من عبطي افتكرتو عليا انا\nامممم بصراحه مش عارف اقول ايه 😕😞😟🤕	anger	0.242
2018-Ar-00034	أبويا الله يرحمه كان دايما يقولي : محدش حيمسح #دمعتك إلا ايدك\n\nوكنت بسمع الجملة وأكبر دماغي\n\nومعرفتش قيمة وحقيقة الجملة دي إلا بعد موته.	anger	0.438
2018-Ar-02107	بالوقت اللي تبعد عن الناس اللي تضايقك باستمرار او تكون مصدر إزعاج بالنسبة لك حتى لو تحبهم بترتاح بشكل كبيير وتفتك منهم اكثر من انك تكون حزين	anger	0.469
2018-Ar-04151	يارب بتوع اولي وتانيه يتهدو وميقعدوش يغيظوا فينا انهم خلصوا امتحانات يارب 😏🙆	anger	0.182
2018-Ar-03415	وأتوه اذا كنت بقمة غضبي وأعاتبه ويقول طيب أحُبك💛💛!.	anger	0.234
2018-Ar-01395	أرجو الإجابة وجزاك الله خيرآ هل وقع الطلاق ويحتاج عقد جديد طبعآ يقول الرجل أن هذا حدث بعد شجار طويل بينه وبين زوجته	anger	0.242
2018-Ar-04333	خايف من ايه مرعوب من نفسى 💔	anger	0.438
2018-Ar-02554	@ad_alobid ارهاربي ما عنده اخلاق 😡	anger	0.750
2018-Ar-01633	ايه الفايده فاني مضايق ومش طايق نفسي تقوم انت بذكاءك الا متناهي الي مفيش منه ٢ تتحانق معايا وتزود الخره اتنين	anger	0.697
2018-Ar-03766	@BUKVB الكهرب طافي له ساعتين ودرجة الحرارة ٤٦ شركة الكهرب مايحسون ذولا فيه احد يطفي الكهرب الظهر 😡	anger	0.839
2018-Ar-03790	الحكايه مش حكايه #زعل الحكايه حكايه قلب #اتوجع :(	anger	0.328
2018-Ar-03200	اختي عندها امتحان كمان ساعتين ونص اه احنا متحانقين بس هعيط لو اضايقت من امتحان انهاردة والله يارب تحل حلو يارب ادعولها ❤	anger	0.290
2018-Ar-02446	والناس العادية مع تصعيد الأحداث هاتبقى مركزة فى ده بتبقى حالة هلع وفعلا بتبقى ظى ردود الافعال العاديه	anger	0.424
2018-Ar-01181	الغيظ حالة غضب متقدمة جدا حالة غليان وتمزق كما في الوصف القرآني " تكاد تميز من الغيظ "	anger	0.531
2018-Ar-02743	لما تكون مستقر عاطفياً وبليد لمدة سنتين بس الحين بديت تهيج بدون إنذار صعععبببب	anger	0.409
2018-Ar-00180	يستفزوني الأشخاص اللي بتويتر ماخذين وضعية احنا الوحيدين اللي محد يعجبنا وهم بالواقع خاتمين المجتمع، يعني ما فهمت ليش إثارة الشفقة هذي؟	anger	0.578
2018-Ar-00136	ليه في برنامج #الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠  ليه الاستهزاء ب لمصري😡  \n#للمصري_كرامه	anger	0.750
2018-Ar-02006	مش بالدموع هترجعني 💃	anger	0.250
2018-Ar-00926	@almlki873 الفلوس اللى كان يصرفها عشان يزعزع أمن جيرانه وأمن المسلمين صار يصرفها خوفا على أمنه و أنقلب السحر على الساحر	anger	0.339
2018-Ar-03338	مضطرب إنفعاليا	anger	0.468
2018-Ar-02277	يعني لسه مخلصين الاربعاء .. الشهادات الاحد 😟 دحنا حتى لسه صاحيين من يوم الاربع😂😂 #رعب_الشهادات	anger	0.403
2018-Ar-03700	الوجع اللي سببته للناس راح تحس فيه طول العمر ماراح تكتبه بقلم وينمسح راح تنهار يوم عن يوم .	anger	0.362
2018-Ar-04094	حين اكون حزين ابتعدي فحزني معدي وحين اكون ابكي اقتربي فدموعي تروي وحين اكون غاضب اهربي فغضبي قاتل ولكن حين اموت قبليني	anger	0.585
2018-Ar-02836	وإلى الأن أنا مش نادم ع الوقت المناسب إللي كنت ب إنتظاره وفات الأوان ومالحقت عليه أؤمن ب إنه لو مافاتني لاواجهت حسرة أشكره لتجاوزه عني	anger	0.438
2018-Ar-02339	مبحبش حد يستفزنى بقي هااااااا 😒👊	anger	0.594
2018-Ar-00651	شكرا لك ربما تسرعي في الكتابة ساعة ما فجعني خبر مقتل أبرياء وهم يتسحرون جعلني أقتصر على بضع كلمات تعبر عن غضبي	anger	0.641
2018-Ar-04244	°° شعور قاتل عندما تختزل كل ذكرياتك في شخص غااب وكأنك عشت كل عمرك معه #حسرة_الذكريات	anger	0.656
2018-Ar-03871	عايز ارجع بااااااااااااااااااارد   انا قرفان من نفسي و انا سهل الإنفعال كده	anger	0.647
2018-Ar-02325	امان الا ذي 🤦 🏻 ‍♀️ اي أمان ياقلبي انتي ابحثي شوفي قضاياهم شوفي كيف المرأه مهانه عندهم شوفي قضايا الابتزاز والاعتداء	anger	0.603
2018-Ar-02946	اخ يالقهر لو كان اجنبي كان ضفه وزير الصحه علشان الدعايه والتبهرج ياويلهم من الله وهذا كا احد درى عنه وين الفلوب #سعودي_يناشدكم_بعد_احتراقه	anger	0.742
2018-Ar-03833	جدا سهل انك تشتم و تسب و تحكي كلام وسخ لكن هذا ابدا ما بخليك قوي أو عبقري في الردود انت عبارة عن كلب بنبح كلام بلا قيمة	anger	0.719
2018-Ar-01358	من كثر ما شهدت الخبر أنصدمت #غلطة_سراي يريد التعاقد مع #دانيلو و #ماثيو أستر يا ستار على اليمين و علئ اليسار راح يتغير الأسم الئ #غلطة_العمر	anger	0.545
2018-Ar-03234	حسبي الله ونعم الوكيل \nانا باعتذر للكل مش قادرة اكمل تهاني بحلول رمضان \nالحداد مالي قلبي\nعالاطفال اللي راحت😔😔😔\n#مصر\n #رمضان_كريم\n#المنيا	anger	0.682
2018-Ar-02567	ولاد حارتنا تقول بيلعبوا مصارعة مش كورة 😤\nكل لعبهم صراخ و قتال و مسبات و الواحد فيهم صوته بيوصل لاخر البلد\nملهمش اهل؟	anger	0.603
2018-Ar-03572	كيف لحديثك أن يسرق تنهيدة من قلبي وقد كان لا يثيره الا حزن القصائد 💛	anger	0.182
2018-Ar-00644	انا خايف بس اني ماعاد اتزوج مع 2030 😂	anger	0.203
2018-Ar-03817	نفسي أعرف إيه اللي يضحك في مختل بيرعب الناس و رد فعل طبيعي لشخص في موقف مرعب	anger	0.439
2018-Ar-01122	#مدير_شرطه_يدهس_شاب_عمد\nلكل من يستهتر ب حياه الناس لزم يتعاقب. 😤	anger	0.688
2018-Ar-01233	@Huda_Nadal الله يقرفه 😠😠 ،، لو اني منها كنت سببت له عاهة باصابعه هذه 😠 !! ،، و عادي لو تجرحها له و تمسحها بالمسحات الطبية عشان يتربى 😂	anger	0.625
2018-Ar-01064	#اكرههك_اذا كذبت علي وانا عارف انك تكذب وتكمل الفلم علي طيب والله شعور يوجع 💔	anger	0.548
2018-Ar-01401	مش غلط وهم بالسجن ياكلوا من #الدجاج_الفاسد الذي أرسلوه لاهلنا \nخلي يمشي عليهم المثل القائل : من حفر حفرة لاخيه وقع فيها\n#بس_بقول\n#الاردن	anger	0.656
2018-Ar-00274	#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك	anger	0.647
2018-Ar-01076	ياخي خاف ربك لا تخوفنا	anger	0.328
2018-Ar-01484	- أبيك لو مرة توقف جنبي مابيك تكتب لي ولا أبي تقرا اجرح جميع أعضائي الا قلبي لأن القلوب جروحها ما تبرى :( #حب #حزن #ريتويت #احبك	anger	0.371
2018-Ar-03318	الى ألأئمة و الخطباء: ارهاب وتفجير وقتل و تدمير في كل مكان انشروا ثقافة الحب و السلام بدل نشر الضغينة اللي خلقت عالم اسود كلو كراهية و عداء	anger	0.677
2018-Ar-01775	اذا هبت رياحك فأغتنمها فأن لكل عاصفة سكون	anger	0.258
2018-Ar-01248	أخاف عليك من حزن الدنيا و من فجائعها الصغيره أخاف على قلبك أن يكسر أخاف على صدرك أن يشعر بالضيق 🌿 💛	anger	0.333
2018-Ar-01958	محدش ينكر إن الكآبة بتبقي attractive برضه 😌	anger	0.274
2018-Ar-01624	ليه الواحد معندوش ترف ان يلاقى حد يسمع سخافته و مشاكله التافهة ولا اللى مش تافهة واللى بيحصل ف اليوم عامة من غير ما يبدى امتعاض ولا زهق	anger	0.500
2018-Ar-02282	انا عندي فوبيا التسوق وكره شديد بغيض مقيت للاسواق	anger	0.470
2018-Ar-00914	@ShababRadioOman اتفق مع الاخ ناصرالزيادي\n\nباتت المفرقعات تشكل خطوره قصوى من حيث الاضرار التي ممكن ان تخلفها\n\nالحل هو توعية الاباء للابناء	anger	0.344
2018-Ar-03694	@tahan82394918 خلاص عاد انا اعتذرت وانتي اقبلي اعتذاري اممممم لازم تخلي العالم تشوف ايش قلت تغريدة ومسحتها	anger	0.355
2018-Ar-00870	#قلق\nحاسس انى قلقان من الأسبوع الجاى ده\nوحاسس بصداع مفرتكنى\nومش عايز اروح امتحان بكره\nوكوكتيل اكتئاب انما ايه	anger	0.484
2018-Ar-02249	رغم ضيقي وغضبي من قيادتنا السياسية طول فترتنا الماضية بسبب تجاهلهم معاناة الشعب إلا ان هناك شعور يخبرني ان المعطيات ستتغير الايام القادمة"	anger	0.594
2018-Ar-02513	قبحهم الله بئس المصير خانوا دينهم وأوطانهم حثالة الفكر المجوسي	anger	0.864
2018-Ar-03613	حاليا متنرفزة من اللي عمينتقد اللي مو فرحان بالعيد اكتر من النفسية "اللي مو فرحان بالعيد" ذات نفسه خلص فهمنا اقسم بالله	anger	0.781
2018-Ar-03217	وعاوز اشتم كل ولاد الوسخه ال بيغيروا الحقايق وبيقلبوها وبيقلبوا الطرابيزه علي اي حد بيكلمهم وبيعيشوا ف دور يا برئ يا حنين يا ملاك	anger	0.913
2018-Ar-03033	صمتك اليوم عار قولها ولا تخف من بطش استبداد غشوم ولا تتخلي عن أرض بلادك تحت وهم مصلحة زائفة تيران وصنافير مصرية	anger	0.578
2018-Ar-01573	كان الحلم دوله خليجيه واحده فأصبح الحلم كابوس #كلنا_قطر #كلنا_تميم	anger	0.470
2018-Ar-03860	حزين ولست حزين على حزني إنني أفخر بهذا الحزن الذي يملئ صدري أفخر لأنه الهدية الآخيرة التي بقيت لي بعد الراحلين "	anger	0.406
2018-Ar-03215	اقدر اجزم ان ثلاث ارباعكم ما جرب شعور الكآبة والاغلبية آخذينها من باب الكشخه قرف يع	anger	0.561
2018-Ar-01375	@Alkhaldi990990 يا أخي على مين تضحك تدمر مين ؟؟؟؟ قطر فقط غيرت توجهها الى روسيا فاستشاطت أمريكا غضبا وأوكلت للملكة تأديب قطر صحيح أو لا ؟!	anger	0.719
2018-Ar-03398	اختي قاعدة تاكل حب وتطالع حلقة ابي اطعن ووحي بقلم بنسل من نرفزة الصوت	anger	0.485
2018-Ar-00982	بينما نحن مطحونين في حر القاهره ونيلها وزحمتها غيرنا بيلهو ع البحر وبيصنع المجد وبيشمم فخاده هوا	anger	0.500
2018-Ar-04190	ارفع رجولك لما تمشي عيب عليك تجرها #ضوضاء #ازعاج_سمعي #قلق	anger	0.531
2018-Ar-02037	أحياناً أحس أني روحي خُلقت في مكان آخر\nوإلا وش تفسير الاستياء من لحظة ولادتي إلى الآن من العيش في السعودية	anger	0.485
2018-Ar-00999	@lladyzaza شفتى وشلون لما العيال يطيحون بأهل ماعندهم مسوليه😠	anger	0.621
2018-Ar-02075	اتقي الله فينا  يا من  تحرف على مزاجك  الاوامر \nالظلم  ظلمات لاسامح الله من اخذ حقوقنا بخير حق  اهني كل وزير وكبير في الدلة وعزي الفقراء	anger	0.625
2018-Ar-03369	هو دة أللى أنتوا شاطرين فية يا عار مصر جتكم خيبة جبتوا العار لمصر التفريط فى الآرض خيانة #تيران_صنافير_مصرية	anger	0.922
2018-Ar-01814	بتشتري ثياب كل شهر عا قد راتبي ؟ اي شو بدنا نأكل 😠	anger	0.500
2018-Ar-03431	تجيني فترات ما اطول فالنوم عكس نومي اول اقوم بي شعور بالفزع و تأنيب الضمير مع اني مالقيت السبب	anger	0.422
2018-Ar-03724	كم هو مقرف هذا الذي يغرد باسم الدين كذبا وبهتانا الإسلام بريء منك وممن على شاكلتك ومن أظلم ممن افترى على الله كذبا	anger	0.750
2018-Ar-01135	كمثال عن صديق أخبرني برأي سلبي عنه وكان منزعج بشكل أزعجني معه،أنا أشوف فيه عكس الشيء ذا تماماً..ياجماعة ترا الطين واحد بس الأرواح مختلفة!	anger	0.500
2018-Ar-04342	لا فائدة من غضبي الأن كان علي البصق بوجهك منذ البداية	anger	0.719
2018-Ar-00113	كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺	anger	0.109
2018-Ar-02525	لما أشوف أعمالكم وأشوف الوضع الفني الحالي أحس بالخجل وبالامتعاض من الوضع الحالي أين كنا وأين أصبحنا أنا فخور بكم أستاذي	anger	0.391
2018-Ar-04307	لهم ثلاث سنوات وهم مانعين اليمنيين من الحج لا من هم على ديدنهم حسبنا الله ونعم الوكيل الله ينتقم منهم	anger	0.697
2018-Ar-03434	مكرهش ف حياتي قد الشخصية المادية 😠	anger	0.682
2018-Ar-00528	ما راح اسمح لنفسي اظل جبانة هذي هي خطوتي الاولى وراح اتحمل نتيجتها على الرغم من الخوف اللي يقبع داخلي	anger	0.441
2018-Ar-02429	اكتشفتا انو عندي " Trypophobia "\nفوبيا الثقوب 😢😭	anger	0.328
2018-Ar-02077	#إغضب😡 فإن الله لا يرضى الهوان لأمة كانت ورب الناس خير العالمين 😠\n#لأجل_الأقصى..\n#البوابات_لا\n#سواعد_فلسطين \n#فريق_نبض_الوطن	anger	0.818
2018-Ar-00908	وش هالجيران 😡 ازعاج 😩	anger	0.576
2018-Ar-03710	#اليوم_العالمي_للاكتياب ١ الاكتئاب جحيم لايطاق لايعرفه الا من جربه خفقان قلب الام نفسية احباط حزن قهر خمول وخاصة في الجهة اليسرى	anger	0.531
2018-Ar-03179	انا اكره قصة الايرانيه اللي أقاموا عليها حد القصاص لانها قتلت ريال اعتدى عليها صج صج حسيت بالظلم اللي وقع عليها	anger	0.672
2018-Ar-00881	مشجع هلالي غاضب : في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كرة القدم يبقى ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا	anger	0.641
2018-Ar-03391	هاذا مو انتقام وبس انتي قضيتي علي	anger	0.484
