ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-01893	مجتهد أرعب ال سعود رجل بمعني الكلمه	fear	0.515
2018-Ar-03428	ميسي عمره ٢٩ ونيمار ٢٥ انريكي هو سبب خوفنا هالموسم لكنه ماشي بعد شهر و سيرجع الرعب الي عشش في قلوبكم من عشر سنين 😉 الليل طويل	fear	0.409
2018-Ar-01979	إلى متى سيرفرات #EA يعني الواحد مايقدر يستانس لو يوم العب ثلاث امباريات وراء بعض وكل شوي يفصل الله يسخط عليها سيرفرات 😠💔	fear	0.281
2018-Ar-02915	من الطبيعي إنه يكون في ارتباك أو خوف لدرجة الهلع في نبرة صوت المعزبة بمثل هالموقف لكنه مفقود بهالمقطع	fear	0.656
2018-Ar-04154	رغم قناعاتي ان مدريد ظُلم في عهده ولكن إن تم تسليم الإتحاد الإسباني للنائب " غاسبارت " رئيس البرسا السابق فهذه كارثة !! 😱	fear	0.439
2018-Ar-03487	#شاب_يصفع_عامل هذا اسلوب ترهيب وليس ترغيب في الدين فقد قال الله ادع إلى سبيل ربك بالحكمة والموعظة الحسنة) ماقال لك بصفعه او عنف	fear	0.531
2018-Ar-00046	اشفق على من يتمنى الموت ل نفسه من اجل موقف تافه اثار غضبه انصتوا ل هدوء { المقابر } لا اعتقد بأنكم جاهزون لها	fear	0.469
2018-Ar-00715	@Ezlam هي غريبة جدا عموما، ٣/٤ تويتاتها condescending.. حساها محبطة و غضبانة وناقصها حب. مش مبرر، بس يمكن تفسير لأتتيتيودها.	fear	0.469
2018-Ar-02488	@frawlyh_tota اكثر ناس جاهم تشنج وهستيريا من صفقات السعودية هم المصريين🤐\nمتخافوش مش حنقطع عنكم الرز لانكم عاله مافيش منها خلاص\nعالم زباله	fear	0.375
2018-Ar-02800	ربي ارح فكر ابي وابعد عنه الهم والحزن وأسعده سعادة تبكي عينه منها ربي بشر ابي بخبر قريب يسعد قلبه وحقق احلامه وما هو شاغل فكره 💤 💗	fear	0.344
2018-Ar-02706	مو خايفه من المسائل قد خوفي من البلاوي الثانيه 🌚	fear	0.682
2018-Ar-04261	يلي مفكر حالو فهمان وعامل فيها #أمني_لفصيله\nونازل #ترعيب و #ترهيب و #طحش و #مداهمات\nبحب قلك انك على #نهج_الشبيحة\n\nالقرون أشرف إلك.. 😊	fear	0.484
2018-Ar-01790	مش كفايه امتحان الانجليزي جهة صعب كمان جابولهم  الفيزيا زفت😤	fear	0.470
2018-Ar-03576	لهلا كل ما أسمع حدا بحكي لإبنه أو بنته يقوموا يدرسوا بنقُز!!\n#فوبيا_قومي_ادرسي	fear	0.516
2018-Ar-00232	كم حوادث الخطف للأطفال والبنات دي بتخلي الواحد عنده وسواس طول ما هو برا البيت والله .... حصنوا أنفسكم  دايما بالأذكار، والله هو خير حافظ..	fear	0.788
2018-Ar-03181	خوفنا على تراب بلدنا هيبقى سر؟!#واحة_الغروب 🌿	fear	0.547
2018-Ar-01964	من اكتر مخاوفي انه يصير لبيلا شي وانا حية ، بس دحين بفكر لو رموها بعد موتي ؟ اوو عذبوها او اي شي ؟	fear	0.855
2018-Ar-02840	دكتور هل من لديه نوبات ذعر عليه ذنب اذا لم يذهب الى المسجد	fear	0.453
2018-Ar-02885	@silent9mm @yousefalawnah هو ما جاب شي من راسه .. كل القضايا من واقع مجتمعنا . \n\nلا تصير احمق "تأليب رأي عام ع الدين" ؟!	fear	0.364
2018-Ar-01655	@3alyoum ياجماعه هذا مسوي عصابه لا تقل خطوره من داعش ! ايشششششش قااااعد يصير بالدنياااا	fear	0.667
2018-Ar-03696	@AlArabiya كله جيش ايراني مافيه لاعراقي ولا سوري الا الخونة منهم قبحهم الله	fear	0.322
2018-Ar-00288	لم أطلب يدا تمسح دموع الفزع ولم أوقظ أحدا ليعانقني كي أهدأ على ما يجب أن أكون ممنونا لقد عشت أسوأ اللحظات بمفردي - دوستويفسكي	fear	0.468
2018-Ar-01455	شيء محبط وكئيب الحاصل في قصة دينا استغاثة تحولت الى دعوات بالقتل ولؤم مرعب #SaveDinaAli	fear	0.750
2018-Ar-00030	لم أعد أثق في الأحداث إيران تتربص وتجاهر والغرب يريد حصص وبعض من أهلها فتنو بعيال دحلان لن أغامر بخسارة مكة والمدينة حتى ولو بأذى صغير #	fear	0.455
2018-Ar-01741	خايفة أشوف الحلقة الأخيرة😭	fear	0.742
2018-Ar-01668	@Idgix شخص ماتعرفينه ولايعرفك  \nويتم تحديد موعد للنكاح .. وش هالمنطق المعكوس للفطرة ! \nالقصص مروعه الله يكون بعون البنات	fear	0.641
2018-Ar-00247	عليهم غضب من الله و قبحهم و ارسلهم الى الجحيم اخشوشنوا قاتلكم الله	fear	0.561
2018-Ar-00760	حسرة في قلبي لا توصف للاسف	fear	0.672
2018-Ar-03905	@alialhadidy99 بس يا علي دا خامس يوم اروح و المحل يكون قافل فضلت ٣ ساعات مستنية يفتح و بعدين خايف عليك م الحر يا حبي 💙🚶🏻	fear	0.484
2018-Ar-01625	#بلدك_بتتسرق ولسه الناس بتخاف من عسكر جبان	fear	0.641
2018-Ar-03601	@Amradib للاسف الشديد ان إللى بيشمتوا اكتر بكثير مما تتوقعوا وهذا نذير شؤم	fear	0.422
2018-Ar-04075	واضح الحزن والأسى عليك لدرجة انك اخطأت في الكتابة 💔	fear	0.470
2018-Ar-01710	بسم الله الرحمن الرحيم اعوذ بالله ماحسيت بطعم الرعب صدق الا لما سولفت معي وحده نايمه😭	fear	0.779
2018-Ar-02239	@i_RRaKK مافيه ادوات لقلب النتيجه كلهم مرتجفون	fear	0.565
2018-Ar-00450	الله يكفينا شر الغدرات	fear	0.561
2018-Ar-00756	ألعن نفسي كلما رأيت الحزن يملأ وجهك أتمنى أن اخذك لحضني تاركا غضبي منك يتنحى جانبا تاركا العالم برمته جانبا	fear	0.531
2018-Ar-03772	@mn_20s @AmalAmoolah1420 @hindoooamro @samsang917 @abodi_0551 الله يسعدك ويشافيك ويعافيك ويجعلها آخر الاوجاع ياااا رب💐	fear	0.258
2018-Ar-01333	@Nefro79 شوفلنا دكتور زميل أمراض نفسية بقى نعالج نفسنا بدل ما ننشر خوفنا الوضيع ده ليطلع وباء ولا حاجة 😂	fear	0.422
2018-Ar-01919	يخونك كل خوفي عليك لو انت فاكرني هشمت فيك ومش هسأل كمان مالك دا انا لو حد جرح فيك بحس الجرح انا قبليك واقول يارتني انا بدالك ❣	fear	0.578
2018-Ar-00708	مدري بس يخوف موت والله ماقدرت اكمله وصلت لنصه واحسني قامطه منه مع انه يحمس بس مدري الرسم كئيب والحوارات كئيبة :( وردود فعلهم مرعبه :(	fear	0.848
2018-Ar-01145	@sufizaman2000 ارتباك الجبير ! ايش دخل الجبير في مجي الجيش التركي !	fear	0.453
2018-Ar-02176	#أخاف أن #تمطر #الدنيا ولست معي	fear	0.642
2018-Ar-01459	لماذا هي نبرة تهدأه وليست تحدي كعاده #الإخوان المدلسين ببساطه مذعورين لأنه لم يبقى لهم سوى #قطر و #تركيا ويخشون رضوخ قطر لمطالب الخليج	fear	0.424
2018-Ar-01423	@iRa3awi لا فعلا محبطه خلصت تكن :(\nمدري ايش اسوي :(	fear	0.531
2018-Ar-02505	شفت فلم رعب بششكل أن شاء الله اقدر انام لأن صراحه أي شي يخوف اذا نمت اشوفه بمنامي بدون ضحك بليز 🌚 🔪	fear	0.833
2018-Ar-04040	الكل بتويتر يحس بتوتر ورهبة من القرارات + مو مرتاحين بعد صدور القرارات !!! \nالله يستر	fear	0.641
2018-Ar-00512	خوفي يوم من الايام انا اصيرلك عديم احساس 💔	fear	0.719
2018-Ar-00290	ووددت لو أطلعك على كل هذه التساؤلات من دون خوف ولكني حقا أخاف منك أخاف أن تستعجل الرحيل وتتركني وحتى الفضفضة لك أرهبها	fear	0.781
2018-Ar-02244	مرحبا نجمتي أنا يائس ومكتئب ومنزعج جدا حتى أن صوتي قد بح من شدة حزني خذي بيدي فأنا مشارف على الوقوع بتلك الحفره مجددا 😴 🌌	fear	0.788
2018-Ar-01388	مبحبش التهديد حتى لو ف مصلحتى 😠	fear	0.424
2018-Ar-00241	بعد وفاة أبوي أكلت حبوب إكتئاب وبديت أتوهم أن فيني مرض لحد ماشخصت بمرض السرطان وكانت أرعب لحظة بحياتي	fear	0.797
2018-Ar-02520	ميهمش اصل ساعت #الضيق\n\n#بتعرفك مين بايعك ومين شاريك😗😗	fear	0.368
2018-Ar-03041	#فوبيا_النخاريب ياربي تموتني شكل الدوائر القريبه من بعض تنرفزني لدرجه ابكي عادي يجيني الي ودي اشلعها شلاع 🚶 🏽 💔	fear	0.742
2018-Ar-03030	كمان 3 دقايق و هشتم المدير بابشع الالفاظ 😡	fear	0.438
2018-Ar-03956	@urhshis بس لازم نعلمه ان انتي الي طلعتي التاق مو على كيفه ينسبه لجمهوره كل الجماهير شاركت😡	fear	0.364
2018-Ar-00001	تخيلو معي افني حياتي كلها لرجل اكوي واغسل واطبخ وأحيانا تبني معه وفي النهاية بكل برود يهب حياته كلها لثانية قشعريرة مزعجة	fear	0.403
2018-Ar-02312	@9najran الشياطين صفدت في هذا الشهر الكريم وبني حوثه باقي 😕\nالله يشلهم ولايبقي منهم حد في ذا الساعه	fear	0.438
2018-Ar-00142	@sssoltan1 ولي تصدق احلم فيها اوقات من كثر مو مرعوبه منها😭	fear	0.758
2018-Ar-01168	و بعدين يعني مااا اشوف المسلسل 😤	fear	0.266
2018-Ar-00384	الى كل واحد ماقدر يستوعب كمية معاناة المرأه السعوديه اتمنى يعيد الحلقه مره وثاني عشان الحمار مايفهم الا بالتكرار❤️ #انا_راشده	fear	0.391
2018-Ar-00914	@ShababRadioOman اتفق مع الاخ ناصرالزيادي\n\nباتت المفرقعات تشكل خطوره قصوى من حيث الاضرار التي ممكن ان تخلفها\n\nالحل هو توعية الاباء للابناء	fear	0.578
2018-Ar-00603	أنتبه لحركة اليدين ولشرود العينين ولارتجافة الصوت وللصمت هذي كانت مصيبتي.	fear	0.484
2018-Ar-03325	المعلمه المريضه هذي تركت اني تعبانه وكل شي ودققت على كلامي وليش اقول تعبان مو تعبانه	fear	0.422
2018-Ar-00939	اخي قاسي القلب وش الفايده بأنك تصور في وقت المفروض انك تكون متأثر ومرتاع من الحادث؟!ف ذا الوقت يا ساعد ي فارق جعلك باللي مانيب قايله	fear	0.594
2018-Ar-04270	حين أفكر بفراقنا المحتوم يبكي البكاء طويلا ويشهق بالحسرة بالحسرة #الله_يعز_الوطن_ويعز_حكامه	fear	0.547
2018-Ar-00759	@mnwry1 لا ما يحتاج أعطيج هنا ! أنتي ساقطه ! شو رايج تنتحرين ! و بعدين قصتج تنرفز اللي سمعتها! انتي خياناتج اكبر من #خيانة_قطر	fear	0.484
2018-Ar-03476	توتر وقلق ملازمني الايام دي باستمرار كسم الشغل اللي يأثر علي الواحد بالشكل دا وكسم الشغل في مصر بشكل عام وكسم مصر الف مرة بقصد وبدون قصد	fear	0.813
2018-Ar-01262	ايش يبغون الاتراك مسوين انقلاب وقلق	fear	0.469
2018-Ar-01435	أتمنى يكون عمر الزهراني بخير بديت أقلق بصراحة	fear	0.625
2018-Ar-03119	احياناً اوصل مرحلة من القنوط افكر ليش انا من بين كل هالبشر؟ وش الخلل؟؟ وش الذنب اللي سويته بس!	fear	0.561
2018-Ar-02911	اسوأ حاجة في العالم إنك تكون كسلان وفي نفس الوقت ذكي وعارف مصلحتك وبكده أنت اتزنقت بين الإرهاق وبين تأنيب الضمير	fear	0.328
2018-Ar-01358	من كثر ما شهدت الخبر أنصدمت #غلطة_سراي يريد التعاقد مع #دانيلو و #ماثيو أستر يا ستار على اليمين و علئ اليسار راح يتغير الأسم الئ #غلطة_العمر	fear	0.364
2018-Ar-03169	ميفيد الحكومة جبانة واحد يخاف من الثاني الكل مكشوفين أمام الآخرين بالفساد أخلاقي والاجتماعي	fear	0.516
2018-Ar-04349	يحذركم ويخوفكم من نفسه اذا ارتكبتم ذنب او معصيه فانه سينزل بكم عقابه #كنوز #دار_الريان_النسائيه ~~	fear	0.561
2018-Ar-02890	@RikardoChidiac بعدني ناطر يا تبع سلاح الترهيب. منتحرين الشباب خيّو هههه	fear	0.438
2018-Ar-02118	@Sh11i_ لا تحكم عالكل ، مو كلنا نطقطق بعضنا متوتر وخايف وحزنان عالي يصير بيننا 💔	fear	0.609
2018-Ar-01784	لا رسم لا صوت لا شي منه فايده انا وش الفايده مني😂😂😂😂☹️💔	fear	0.290
2018-Ar-00870	#قلق\nحاسس انى قلقان من الأسبوع الجاى ده\nوحاسس بصداع مفرتكنى\nومش عايز اروح امتحان بكره\nوكوكتيل اكتئاب انما ايه	fear	0.855
2018-Ar-02419	ياشركة الكهرب بتشترون لنا اجهزه جديده ومكيفات جديده اذا خربت اجهزتنا من كثر مايطفى ويشتغل الكهرب .. بساعتين يشتغل ويطفى ٦ مرات 😡	fear	0.391
2018-Ar-00491	@Afnanaldkheel مو كل بنت تقدر ترفع دعوى ، فيه بنات يكونون تحت ضغط وترهيب فضيع. ماتقدر تتصرف أي تصرف والا يعنفونها. الموضوع يقهر.	fear	0.617
2018-Ar-00930	جدا 😭 😭 و رح يزيد الاستحقار بس يعرف حقيقة جلال موجع قلبي كتير هالموضوع 😭 💔 و خايفة يبعد عن اهله و يكون خجلان من نفسه 😭 😭	fear	0.774
2018-Ar-04391	ماتدرون سعد رضا ولا بعده زعلان طيب الحين ليه مانادوني ارقص معهم 💔	fear	0.406
2018-Ar-04107	لم نعد نخاف من #الموت فالحياة أصبحت #أرعب من الموت يسعد صباحكوو 🤐 - يشعر باليأس	fear	0.773
2018-Ar-01872	في الم كده تحس أنك بتربي من أول وجديد تبقي شبه الكتكوت المبلول يخليك تعد النجوم وتعد أي حاجة علشان تنسي .\n\n#ألم#الأسنان وخلع الضرس	fear	0.688
2018-Ar-03906	لو سألت أى أحد مصرى وتقولة اية اكتر حاجة ف حياتك بتخاف منها هيقولك ع طول بخاف م #ربنا طيب لم بتخاف م ربنا خايف لية من #السيسي وعصابتة انتهت	fear	0.500
2018-Ar-04160	هزيمة الثورة بتتجلى وتبقى أشد وطأة ف اللحظة دي،اللي فيها المهتمين بالشأن العام ف ناحية وجموع البشر ف ناحية تانية مش مهتمين ولا شاغلين بالهم	fear	0.563
2018-Ar-02416	@SaMoRaAli النهاردة الواحد نفسه مغمومة خالص؛ وعاوز يسافر بس مش ﻷي دولة .. لكوكب تاني .. للمريخ! :(	fear	0.547
2018-Ar-04333	خايف من ايه مرعوب من نفسى 💔	fear	0.828
2018-Ar-00540	#ترمب_قطر_تمول_الإرهاب خوفنا على مجلس التعاون لايعني ان نسكت على خيانة ولو اعلنت عداوتها صريحه افضل من حياكة المؤامرات والدسائس	fear	0.453
2018-Ar-03711	بس أبكي واكون ضعيفه ومستسلمه، وساعات يجيني خفقان قلب وانهار! اهلي شكّو انه صرع.	fear	0.844
2018-Ar-03102	#البشير_يتطاول_على_مصر يا صبر ايوب	fear	0.242
2018-Ar-01744	اللي قاعد يصير في اعلامكم من كذب وفبركه وافتراءات ومهزله حتى الطفل يعرف انها فبركه تحول الامر الى هستيريا فالكذب	fear	0.406
2018-Ar-00911	لا انكر اني فقدت شيئا ألمني وأتعبني كثيرا لكنك تفهمين الإلتزام وتأنيب الضمير فهما خاطئا ليس لي ذنب فيه	fear	0.547
2018-Ar-01438	دخلوني يا عيال الكلب ما نمت بدري عشان انتظر!!!! 😡 @bungie	fear	0.409
2018-Ar-02963	ممكن رضا يكون اوهمهم انو مات اه يا خوفي 😢 #CesurveGüzel	fear	0.652
2018-Ar-01021	لأول مرة أشعر بأنني وحيد وبأنني أملك مصيري بيدي شعور بالفزع انتابني حين شعرت بأن لا ملجأ إلي سواي - سعود السنعوسي / ساق البامبو	fear	0.719
2018-Ar-02946	اخ يالقهر لو كان اجنبي كان ضفه وزير الصحه علشان الدعايه والتبهرج ياويلهم من الله وهذا كا احد درى عنه وين الفلوب #سعودي_يناشدكم_بعد_احتراقه	fear	0.563
2018-Ar-03884	اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما	fear	0.547
2018-Ar-03397	الانسحاب الحكيم والكلمة الطيبة يخففان كثيرا من حدة #التوتر و #الغضب عند حدوث الخلاف بين الزوجين #نصائح_زوجية	fear	0.281
2018-Ar-04213	مشوفتش رهبة و خوف عليا في عين ماما زي النهاردة كدة	fear	0.656
2018-Ar-01257	@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون	fear	0.304
2018-Ar-00244	@Below19 أنا ضد مدريد حتى في حقهم بالحياة\nالمفروض يتم منعهم من التكاثر\nوالقضاء عليهم\nمو بس لحية خسارة كرة قدم\n\nالموت لمدريد\n😤😤😤😤😤😤😤😤😤	fear	0.438
2018-Ar-03943	قالت حادث مروع ولوكان السائق مسلم بيقولوا حادث إرهابي قااتلكم الله ايه الإعراب الاذله	fear	0.516
2018-Ar-04245	• ليس لدي شيء #أخاف أن أفقده سوى #هدوء_أعصابي	fear	0.469
2018-Ar-00829	@ArkanSumer ليش ترضي الي يفجرك ؟؟ ارضي بلدك واهلك مامسويه فضل سلاح قديم بضعف السعر همه الممنونين امريكا دعمتك بالسلاح وروسيا لازم نعبدهم ؟	fear	0.594
2018-Ar-02830	شبعنا كراهية وحقد وضغينة وفتنة فإمساك بمعروف أو تسريح بإحسان مع ذلك أنت لا تملك مصير غيرك كن حضاري بوجودك	fear	0.527
2018-Ar-02184	كنت اكتر انسانه بتخاف بس صارلي كم سنه كتير جريئه حتى بحضر افلام رعب لحالي و عادي🤷 🏼 ‍♀️	fear	0.266
2018-Ar-00530	بكلم بابا على الموبايل و هو مش في البيت اول ما رديت قالي خلي اللي جنبك تبطل ضحك انا: :بابا انا في الحمام اصلا 💔 #رعب	fear	0.636
2018-Ar-03582	آه تلو آه ماذا بك سيجمعني حزن آخر شجن حنين إن الحزن لا يحتاج لزينة يكفيه وجه النساء ليكون على ملامحهن نبيا	fear	0.500
2018-Ar-02397	وش هالكآبة بالاتراك الله ياخذهم كل نهايتهم حزن وبكبكا	fear	0.419
2018-Ar-02242	اكره شي لمن تكون لوحدك و فجاه عينك تدمع من غير اي سابق إنذار او سبب تكذب على نفسك فيه 💦 👁	fear	0.469
2018-Ar-01792	اتمنى فصلهم من الجامعة ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم على واحد مثل "الكلاب المسعوره " #ضرب_دكتور_في_جامعه_الملك_خالد	fear	0.515
2018-Ar-03390	قريت منشنك هذا قبل انام وشفت كابوس انت كنت فيه 🤦 🏻 ‍♀️🤦 🏻 ‍♀️	fear	0.578
2018-Ar-00702	يغمرك القرف وتصعقك قدرة الطرف الآخر على الدونية لهذا المستوى ليصبح قلبك اكثر اعراضا وقسوة ورفض ولا اتحدث هنا عن مساكين كسرتهم الحياة	fear	0.455
2018-Ar-02459	هاش تاقات تصل للترند شتم وقذف واستهزاء هل هذه اخلاقنا هناك من يعبث في #توتر كمن يعبث في #الاعلام_المضلل فلتحذروا من المغرضين	fear	0.439
2018-Ar-01339	دكاترة الاسنان خلقه مرعبين فكيف اذا كانو شديدين وعصبيين 🙁 احباط 👎 🏻	fear	0.621
2018-Ar-02026	🌙 ✨ يارب عوضني عن كل شيء أحببته وخسرته واكفني كل قهر يؤلمني وكل فكر يقلقني وكل هم يحزنني وجنبني اللهم شر مايكون قبل أن يكون	fear	0.469
2018-Ar-01961	إلىٰ متىٰ الألم يغلب على الفرح	fear	0.469
2018-Ar-04121	@jannat_hoda هههه والمشكل لي عندو ؛! مظاهرات واحتجاجات واعتقالات بالجملة في غليان من شهر	fear	0.339
2018-Ar-01314	مجروح بعدك اي مجرووح لو ادري ما اخليك تروح 😔	fear	0.371
2018-Ar-03659	حلقي راسي رجولي ركبتي فقدت الاحساس فيهم يعني اوكي مجربه بيت رعب بباريس وبدبي ومت خوف بس حقت اليوم تفوز هذا وانا كنت مستهينه فيها اهه 😭 😭	fear	0.875
2018-Ar-01754	هو بيخاف..\nعليها علشان بتشرب بيبسي🍺\n وهي بتخاف..\nعليه عشان بيشرب سجاير🚬\nوانا لو شربت بنزين محدش هيعبرني 😂😂	fear	0.274
2018-Ar-04244	°° شعور قاتل عندما تختزل كل ذكرياتك في شخص غااب وكأنك عشت كل عمرك معه #حسرة_الذكريات	fear	0.516
2018-Ar-00327	سيدتي 🌹 في حال اكتشفتي خيانة من زوجك 😪 فلا تعلمينه بذالك⁉️ فتكسري حاجز الرهبة من ان تكتشفيه 😰 #معلومه_مفيده_للمتزوجات	fear	0.266
2018-Ar-00737	انا ف مرحلة اللي هو مش عاوزة حد يطمن عليا ولا يقلق لو انا غيبت ولا يحملني ذنب ان انا باردة و مش مهتمة ان هما مهتمين الله يرضي عليكوا سيبوني😂	fear	0.450
2018-Ar-01391	@h_emx89 @zodiachoroscop1 الاسد اصلا بقاله فتره  زى الخرا فعلا و كله تعب 😡	fear	0.344
2018-Ar-00489	أذكرني بخير إذا قارنت يوما بيني وبينها وأرعبك الفرق بين حجمك لدي ولديها وأدركت ضخامة قسوة الزمان بفقدك لمثلي	fear	0.422
2018-Ar-03557	اشمئزاز لا منتهي منها\nوعلى الرغم من هذا مازلت احاول بكل ما اقدر اطول بالي عليها واتغاضي عشان نفسي،لكن اعوذ بالله من نفاذ صبري..	fear	0.530
2018-Ar-01534	نص الكباية الفاضى هفضل مرعوب لحد النتيجة خايف اشيل كيميا	fear	0.891
2018-Ar-02745	@rujeno_ مااتوقع توصل لهدرجه وبالنسبه للخوف اول تجربه بتعتبر مرعبه للي راح يجرب هو مو شي اكيد لكن للاغلب.	fear	0.726
2018-Ar-00895	اكيد بكون مرتبكة و ارتجاف	fear	0.800
2018-Ar-03966	وبعدين في الرهبة و الخوف و قرقضة الضوافر و السير كالابلة في طرقات المنزل و السرحان و الصمت المريب كل يوم نهاية اجازة و رجوع للجيش وبعدين	fear	0.818
2018-Ar-02961	يوم أسود في تاريخ #مصر احساس بالمهانة غير سبوق نواب عار هيدخلوا التاريخ من اقذر ابوابه حسبنا الله و نعم الوكيل #تيران_وصنافر_مصرية	fear	0.576
2018-Ar-00723	@maroko_chan " اقل ما فيه انه يذل ، يهين ، يسقط الكرامه " الواحد وش ينتظر خطوره اكثر من انه تنهان كرامته و ينذل!	fear	0.563
2018-Ar-00887	المخابرات الحربية بقت وصمة عار وإهانة الدولة ومحاولة هدمها وطولة اللسان والبذائة بقت شرف والله الدنيا ماشية بظهرها	fear	0.424
2018-Ar-00136	ليه في برنامج #الصدمه كان السواق مصري ليه مكنش من نفس البلد ال كان فيها المقلب😠  ليه الاستهزاء ب لمصري😡  \n#للمصري_كرامه	fear	0.439
2018-Ar-03388	غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي	fear	0.391
2018-Ar-03743	وأرجع وأقول ننسى كل الكلام ده إلي بقوله أنا أو غيري ونشوف الصورة بشكل اشمل وأوسع بعيدا عن ضغط الخوف خصوصا بالخليج الذي يعيش حالة هلع وزعر	fear	0.500
2018-Ar-01194	يارب سلم قلوب صديقاتي من أذى الدنيا و حزن الأيام❤	fear	0.227
2018-Ar-02119	مش فاهمه بتفرج ع #كفر_دلهاب ليه كل يوم الوقت دا والبيت كله نايم \nلو قاصده أرعب نفسى مش هعمل كده 💔😂👻👻	fear	0.606
2018-Ar-01986	@the_side_hoe انا كنت بتكلم عن كل الديانات و قلت مثلا الاسلام،من وجهه نظرى الديانات بتأذى المجتمع زى العنصريه بظبط فكنت بتكلم فى كده	fear	0.422
2018-Ar-02197	الايام دي وجعاني اووي ومع ذلك لسه بضحك وبقول انا جامده اهو ومستهيفه كل احساس خوف جوايا بس الاكيد اني مش خايفه من اللي جاي بس انا #مرعوبه	fear	0.719
2018-Ar-00169	@KSA @LuayPrince هه هه بطلوا دراما جيبوا دليل يثبت برائتها اصلن الفديوا مدينها كيف تقول مذعوره وتقول بتوب على يدك حمير عندك امك احنا؟؟	fear	0.406
2018-Ar-01804	قلبي يخفق بسرعه #خفقان #توتر	fear	0.912
2018-Ar-01254	أمر غريب حين تجد اكاونت بتويتر يضج بالحياة والموسيقى والرقص والألوان وبعد التعرف إلى صاحبته تجدها في عزلة واكتئاب	fear	0.306
2018-Ar-01552	@Osama3bdEllatiF انت مش مقدر خطوره الموقف وبتشربلي شاي 😐عموما مبيطلبش	fear	0.500
2018-Ar-03286	هذه تسمى " سياسة الترهيب" عمل مخابراتي لتلهية الناس و زرع فكرة الخوف فيهم حتى يحتموا بالنظام القائم البروباغندا النازية	fear	0.515
2018-Ar-02385	جاء العيد متوشحا بذاك العلم ليقول لهم : ها هو جاءكم شهيدا قلا عيد للايتام #قسوة	fear	0.469
2018-Ar-00611	في مثل هذه اللحظات قبل ١ سنوات كنت أعيش ذعر اشتداد الإعصار #جونو في منزل جيراني الأودية القوية تحيط بالمنزل وانقطع تواصلنا نهائيا مع أهلنا	fear	0.609
2018-Ar-02390	@n0_marlb0r0_red صور الفضاء .. انا ماقدرش اشوف جوجل ايرث بيفتح مثلا مسحت الآب ، ممكن اصرخ من الرعب لو شفت صور كواكب 😖 😅	fear	0.641
2018-Ar-01901	صار عندي فوبيا من قرب حد والله.	fear	0.719
2018-Ar-04105	يوم أحببتك تمنيت لو متُّ قبل أن نلتقي خشية أن نفترق\nوحين افترقنا أدركت بإمكان المرء أن يموت أكثر من مرة \nعندها ما أخاف الموت صار الحبّ خوفي	fear	0.581
2018-Ar-04242	شوفت #قسوة و #ظلم ليه من ناس كتير دول باعوني و ندموني على حسن #الضمير	fear	0.424
2018-Ar-02280	الحقيقي اني بحاول ابقي فعليا داخليا بارد وهادي ومش عصبي بس انا عندي ثبات انفعالي خارجيا بس بتقطع من جوايا ونسيت طعم الفرح 😅 😅	fear	0.359
2018-Ar-00365	قداش ما تويتر أصبح مكان مزعج ويجيب التوتر بدل ما كان مريح ويغير جو البنادم 😒	fear	0.688
2018-Ar-03032	لانها لم تستطع تغير طريقة مذاكرتها من التكرار الشفهي الى التكرار الكتابي فخرجت من الكورس دون ادنى فائدة ولم تستمر فية #فوبيا التغيير	fear	0.456
2018-Ar-03258	الأتراك تاريخهم اسود ملطخ بدماء المسلمين وغير المسلمين الله ينتقم منهم	fear	0.339
2018-Ar-03332	#الارشاد_في_التربيه_الخاصه_جامعه_الامام ان العقاب بالرغم من انه يمنع حدوث سلوك سلبي الا انه يكون سببا لإثارة الغضب والعدوانية	fear	0.469
2018-Ar-00994	وصلني ع الخاص منذ قليل من صديق: ”أكثر الناس حرصا على عدم إثارة الفزع في قلوب العصافير هو الصياد "	fear	0.348
2018-Ar-00632	#عنف #ترهيب #كم_الأفواه #عصابات #تعدي لا أستسيغ #بيار_الحشاش و لا أحب اسلوبه لكن #التعدي عليه ينم عن #عقلية_ميليشوية #جبانة_قمة_بالحقارة	fear	0.766
2018-Ar-02823	كان نفسي اتفرج على كفر دلهاب ده بس للاسف انا جبانة وبنام في النور اصلا	fear	0.609
2018-Ar-03294	لا حزن يشبه حزن القلب على الميت ولا شوق أصدق من الشوق للميت اللهم ارحم عبدالله بقدر ما كان وجع رحيله أعظم من أن يتحمله بكاء	fear	0.594
2018-Ar-03090	مثل ما دعينا برجوع طيبة أقول اللهم أرعبهم كما أرعبونا وأثاروا خوفنا اذا كان السبب فقط خلاف علئلي واثارة ضجة 👎 🏼 #المفقوده_طيبه_محمود_ال_جاسم4	fear	0.697
2018-Ar-00893	@abdulrahmansaee واضح ان الكل حانق على اللجنة والاختيارات من اول ما طلعت كانت واضحة 🙂 لكن وش تقول	fear	0.290
