ID	Tweet	Affect Dimension	Intensity Score
2018-Ar-02935	#جبران_باشا_الجزار مرضكم وحقدكم اسود متل قلوبكم ...نحن جبل ما بهزنا ريح واي ريح ؟؟؟جايي من #فوبياباسيل انجلطوا	sadness	0.452
2018-Ar-02196	انا وشلون أحب إنسان غيرك لـوّ غيابك طال \nوانا للحين أضمّك في دعائي " دمعة و آمين " !	sadness	0.531
2018-Ar-04242	شوفت #قسوة و #ظلم ليه من ناس كتير دول باعوني و ندموني على حسن #الضمير	sadness	0.672
2018-Ar-02092	ترا انا انسان زيكم تعالوا سولفوا معي احس بالوحدة:(	sadness	0.484
2018-Ar-04277	@roseshoq حنا سدحوا بنت وكفنوها 😩\nخذت لي شهر وانا مروعه ما انام زين لاصقة في امي الله يغفر لها	sadness	0.677
2018-Ar-03253	أنا أكتر واحدة كانت بتخاف من الخسارة بأخاف من الفشل بخاف من نظرة الناس بأخاف من الفراق كنت جبانة وخوافة من كل حاجة خوف كان مانعني من الحياة	sadness	0.613
2018-Ar-03851	يارب ارحمنا من احساس الفقد تعببت خواطرنا	sadness	0.500
2018-Ar-03098	هل تشعر بالكتمه أو الم خفيف في الصدر أو الحلق اثناء الجهد و يذهب عند التوقف عن الجهد بدقائق قد تكون إنذار لجلطة القلب- لا تتردد في زيارة د	sadness	0.266
2018-Ar-03459	مخيف هو هذا العالم حرب نار ودخان أينما وليت خوف موت واقتتال و دم تعال نهرب بنا بيعيدا نسرق من الأرض ملجأ نزرعه حب وياسمين #تنهيدة	sadness	0.688
2018-Ar-04248	اليوفي مهزوم هزيمة ثقيلة و انا مكتئب	sadness	0.658
2018-Ar-01333	@Nefro79 شوفلنا دكتور زميل أمراض نفسية بقى نعالج نفسنا بدل ما ننشر خوفنا الوضيع ده ليطلع وباء ولا حاجة 😂	sadness	0.125
2018-Ar-01240	@MahaHegazy2016 @CleopatraPhVII دول ولاد ستين ف سبعين تيت 😠	sadness	0.371
2018-Ar-00496	بعض الدول نكست اعلامها تضامنا مع مصر وضحايا #المنيا وبعضهم اعلن الحداد ، الا يوجد في #مصر من يتضامن مع مصر ويقول لفضائياتها : عيب ?!	sadness	0.422
2018-Ar-03779	• • { مؤلم شعور" حاولت " بس والله ما قدرت يا فاتنتي } 😔 • #حب #انكسار #شوق	sadness	0.766
2018-Ar-03099	ابو فيصل اليوم غباء زيدان هو اللي سمح البرشا بالفوز رغم انك تقول انك ضد اتقاد المدرب لكن زيدان ظلم اللاعبين من اجل بيل وبنزيما	sadness	0.188
2018-Ar-02830	شبعنا كراهية وحقد وضغينة وفتنة فإمساك بمعروف أو تسريح بإحسان مع ذلك أنت لا تملك مصير غيرك كن حضاري بوجودك	sadness	0.531
2018-Ar-03314	بعمق الوجع توشحت السواد بعمق الألم توسدت التراب وأي صبر أنت يا صبر وأنا أعلن الحداد	sadness	0.780
2018-Ar-01344	الخطأ اللي ارتكبه آبائنا فينا وهو التخويف من العذاب ما يجب علينا تكراره على أطفالنا، كبرنا على اتباع الدين والعبادة بدافع الخوف والرهبة.	sadness	0.438
2018-Ar-03693	محتاج افضفض لاحد اذا ممكن يجي بيبي \n57E2BE4D\n😢\n\n#طفش #طفشانة #ملل #فضفضة #بيبي #كيك #بوب_كورن #حب #فراق #صوت #كتابه	sadness	0.641
2018-Ar-02558	ڪل مآ اريده آلآن غرفة الأنعآش و صوت آلدڪتور يقول آلبقيه ب حيآتڪم آدعوآ له بالرحمه - يشعر بالاستياء	sadness	0.828
2018-Ar-03797	إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي وأواجه حزني بكل برود ✨	sadness	0.641
2018-Ar-01445	خنقات وبكا😦كيف صار	sadness	0.548
2018-Ar-03501	واضح انه المجرمين واعدائي ميعرفونيش كويس غضبي\nملوش حدود .....	sadness	0.516
2018-Ar-01228	لم اعرفك ياحزنية ولكن وجهك وجمود دموعك في مقلتيك أثار شجني واغمضت عيني على صورتك وانا اردد ربي النسيان لماألمى بها 💔	sadness	0.806
2018-Ar-00156	توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم	sadness	0.375
2018-Ar-00804	انتو حتى عقولكم ممنوعه من سماع الراي الاخر وممنوعه من قول الحق بدليل مستشاركم الي مسح تغريدته هذا مب خوف وترهيب للشعب	sadness	0.453
2018-Ar-01779	رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.	sadness	0.450
2018-Ar-01020	افتكر انك هتجيلي بكرا علشان ادوس عليك (اصل الدنيا بتلف ) ودوري جاي 💪💪💪💪😡	sadness	0.484
2018-Ar-00636	#غياب #عتاب #فراق #عشق #حب قربك أكثر شي أحبه في حياتي و دايم أكثر شي أحبه أخسره مساء الخير ✨ ❤️ ✨	sadness	0.548
2018-Ar-01828	أرغب بالهروب بعيدا أرغب بأن أعيش تحت ضوء القمر لا شمس ولا أصوات ضجر أرغب بالإبتعاد عن ذاتي وعن تفكيري المستمر إلى هناك إلى اللامفر	sadness	0.609
2018-Ar-02919	ليت الأحاسيس تتصور وصورها ودي تشوف بعيونك كيف تحزني	sadness	0.661
2018-Ar-01791	عاجبك الصمت الي بيني وبينك طيب اشتقتلك ب الصمت وشلون تنقال #الصمت #اشتياق	sadness	0.422
2018-Ar-00726	متنرفزه وزعلانه من شخص عشان حركاته الغبيه واليوم حلمت فيه وكان لطيف وزي العسل صحيت وانا راضيه عليه وحبي له تجدد 💕 💕	sadness	0.387
2018-Ar-03595	ماعاد تهمنّا العشرة ولا الذكريات الي بينا ملينّا نحترمها ونحتفظ فيها واحنا بالاخير بناكلها.	sadness	0.419
2018-Ar-00943	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡	sadness	0.234
2018-Ar-00704	لن انسى ارتجاف شفتاي عند تقبيل جبينك البارد نظرتي الأخيرة لك و بكاء قلبي المستمر جمعني الله بك في جنته يارب أختي فقيدة قلبي#اروى_الحمدان 😔 💗	sadness	0.887
2018-Ar-02126	بس احنا ولاد ناس لما بنزعل مش بنجرح في حد بنسكت ونحتسب	sadness	0.452
2018-Ar-02071	عندك همج زايد ودحلان ماعندهم مباديء جيرة وحسن ظن الله يناقم منهم عاجلا غير آجل	sadness	0.450
2018-Ar-00644	انا خايف بس اني ماعاد اتزوج مع 2030 😂	sadness	0.156
2018-Ar-03336	ال 'ديجافو' بدأ يكتر معايا اليومين دول بشكل مبالغ ☹️	sadness	0.266
2018-Ar-01508	هههههههههههههههههههههههههههه و الله العظيم هالحساب أرهب شيء صار بيومي	sadness	0.194
2018-Ar-03063	#مصيبة_مصر_في الخوف اللي ملا قلوب المصريين من بشر ومن أقل شئ ونسو ان الله هو مسبب الأسباب القادر علي كل شئ	sadness	0.452
2018-Ar-02787	مسوين منتو زعلانين على الرابع لا انا زعلان كان الفيصلي والفنح في متناول اليد وبكل بساطه تقوم (تتعادل بغباء وتخسر باستهتار) شئ يقهر #الاتحاد	sadness	0.355
2018-Ar-00078	من المؤسف حقا أن تبحث عن الصدق في عصر الخيانة وتبحثعن الحب في قلوب جبانة *	sadness	0.531
2018-Ar-00215	گل يوما ننتظر غدا ونسينا أن غدايجعلنا نكبر مهما كان بنا هم او فرح #غربة_سراب	sadness	0.548
2018-Ar-00702	يغمرك القرف وتصعقك قدرة الطرف الآخر على الدونية لهذا المستوى ليصبح قلبك اكثر اعراضا وقسوة ورفض ولا اتحدث هنا عن مساكين كسرتهم الحياة	sadness	0.641
2018-Ar-04344	خيبااات وجروح ومواجعّ وخذلان \nمافيه أحد يبقى على طول وافي.	sadness	0.613
2018-Ar-00615	كده يا سما تمطري عندهم و ماتمطريش عندي؟ \n#عتاب 😒	sadness	0.234
2018-Ar-03853	انا وحده عايشه لوحدها مش حاسه وحده في ضحكي حزن غريب  وبحزني ضحكه..🚶🏻‍♀️💔	sadness	0.563
2018-Ar-00202	مخيف هو هذا العالم حرب نار ودخان أينما وليت خوف موت واقتتال و دم تعال نهرب بنا بعيدا نسرق من السماء غيمة نزرعها حب وياسمين #تنهيدة	sadness	0.781
2018-Ar-01545	اكره صوتي لما يكون فيه بحة بكى اكرهه شكلي وانا احاول اتكلم بس مخنوقةة من داخلي اكرهه عيوني لما تدمع ب الوقت الغلط 💔 #نوبة #خروج #حكٱيہ_غيم	sadness	0.688
2018-Ar-02520	ميهمش اصل ساعت #الضيق\n\n#بتعرفك مين بايعك ومين شاريك😗😗	sadness	0.484
2018-Ar-02148	@amtarek44 سوري يعني دا تخلف. الدموع للراجل او البنت مبتكسرش\nاحنا بشر مش جماد	sadness	0.375
2018-Ar-00967	ايه اليوم ده بجد في ايه 😤	sadness	0.323
2018-Ar-00351	للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي	sadness	0.375
2018-Ar-03659	حلقي راسي رجولي ركبتي فقدت الاحساس فيهم يعني اوكي مجربه بيت رعب بباريس وبدبي ومت خوف بس حقت اليوم تفوز هذا وانا كنت مستهينه فيها اهه 😭 😭	sadness	0.547
2018-Ar-04193	يا بحر فينئ من الحزن كثر مافيك من حزن واوجاع وغياب وغرايب	sadness	0.813
2018-Ar-01564	خالتو عندها ولدين وحامل بتقولي لو ولد هسميه معاذ ولو بنت روفانا \nافهمها ازاي ان الاسمين مش عاجبني 😄😡😡\nاقولها ازاي ان عاوزة مصطفي أو هنا 😄😍😍	sadness	0.125
2018-Ar-04004	ياما حاولت الفراق و ماقويت \nكنت ابي انساه لكن مانسيت ...	sadness	0.609
2018-Ar-03508	@redappell انا تعبت اقسم بالله ... المشكله اني مش بحب اكسف حد بتحرجله والله 😥😥	sadness	0.547
2018-Ar-01368	صار يحب حزني مايحبني:(	sadness	0.703
2018-Ar-03734	#افتحوا_ملفات_فساد_المجنسين ياليت تسحب الجنسية من المجنسين مالعب بالبلد إلا هم ،والمجنسين سبب هدم للبلد 😡	sadness	0.469
2018-Ar-04151	يارب بتوع اولي وتانيه يتهدو وميقعدوش يغيظوا فينا انهم خلصوا امتحانات يارب 😏🙆	sadness	0.266
2018-Ar-02368	أي حاجة نفسي فيها اشتهيها بأشتياق وبعد فترة من التعوّد تيجي فترة من الفراق 💔💔	sadness	0.597
2018-Ar-03678	@nessrinyat يا ستي ماهى طول عمرها بتدلى بدلوها ماجتش على دى	sadness	0.266
2018-Ar-00147	تأنيب الضمير ملازمني بشده هالفتره يارب الخلاص	sadness	0.608
2018-Ar-00810	@prw190 اش ذا والله انزعجت من سرعة كلامه ماقدرت انتبه😒😒😒😬😬😬😤😤😤	sadness	0.344
2018-Ar-01845	أين المسئول الذي ينزل للشارع ليسمع معاناة المجتمع والناس	sadness	0.435
2018-Ar-03340	#رعب #قلق #تساقط #شعر #سهر #تعب #ارهاق	sadness	0.672
2018-Ar-03244	الناس ميتين جوع في ذمتكم الله لاسامحكم	sadness	0.672
2018-Ar-02444	: لو قلت لك قصة حياتي بالابيات كان ادمعت عينك بدل دمعها دم قصة تعاسه حزن آلام وآهات جرح وعذاب القلب هم ورى هم	sadness	0.750
2018-Ar-01897	@233_laila وش يفهمهم. وش ذا الاشتياق اللي يهز الصدر ويقلق النوم 💔.	sadness	0.547
2018-Ar-02103	يا اخي متى يخلص شهر ٧ العن خيره بطئ وكله بلاوي 😤	sadness	0.379
2018-Ar-03679	آسف على نفسيتي المتقلبه على غضبي المفاجئ واسف لقلبك المسكين الذي يعاني من مزاجيتي بدون ذنب منه اسف لحظك اللي أعطاك شخص سيء مثلي يحبك 😴	sadness	0.563
2018-Ar-03619	امتعاضي كان له أسبابا عدة كان حصارك لي أحد أسباب ذلك	sadness	0.484
2018-Ar-02965	#الوجع بجد انك زعلان ع نفسك	sadness	0.625
2018-Ar-00174	أول ساعة بعد ماأصحى عبارة عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 #جوع_نوم	sadness	0.234
2018-Ar-00895	اكيد بكون مرتبكة و ارتجاف	sadness	0.563
2018-Ar-00674	@LibyaAlhadath الحمد لله ربنا يبقى يشلهم فة اديهم اﻻرهابيين واللى بيمولهم كمان يا قتلة المسلمين فى كل مكان	sadness	0.500
2018-Ar-02745	@rujeno_ مااتوقع توصل لهدرجه وبالنسبه للخوف اول تجربه بتعتبر مرعبه للي راح يجرب هو مو شي اكيد لكن للاغلب.	sadness	0.313
2018-Ar-00909	اخي لا نعتب على الدول التي تآمرت وخذلت الشعب الفلسطيني والسوري عتبنا على حركة حماس التي تتودد بعلاقتها مع الحكومة المجوسية #إيران	sadness	0.422
2018-Ar-03445	#مصيبة #كارثة #فاجعة على الشعب حينما تعطى الصلاحية لشخص #جاهل #تافه يقوم بتحرير المخالفات بلا ضمير ولا خوف من الله #باشر_نظام_فاشل	sadness	0.531
2018-Ar-02983	التخويف والقتل مش حايدخل المسيحيين للأسلام .. لكن حايخرج مسلمين منه !!!	sadness	0.453
2018-Ar-00535	يا ترى وين هي الآن وماذا تصنع؟ هل تزوجت؟ هل هي معنا في تويتر؟ هل ستتذكرني؟ هل ستعرف أنني لا زلت على ذات الناصية أنفث سجارتي وضجري.	sadness	0.500
2018-Ar-00243	قهوتي المسائيّة الأخيرة ☕\nأكثر حاجة رح نفتقدها بشهر رمضان\n\nوينكم يا عشّاق القهوة #بكاء_جماعي	sadness	0.403
2018-Ar-02086	مقوله لخصت الماضي والحاضر والمستقبل يا تري امتي هنسمع صوت ضميرنا ونراعي ربنا في شغلنا وحياتنا #يأس	sadness	0.453
2018-Ar-01389	وش ترجون من دولة قائمه في الاساس على الانقلابات  #قطرائيل_والخيانة	sadness	0.242
2018-Ar-03428	ميسي عمره ٢٩ ونيمار ٢٥ انريكي هو سبب خوفنا هالموسم لكنه ماشي بعد شهر و سيرجع الرعب الي عشش في قلوبكم من عشر سنين 😉 الليل طويل	sadness	0.234
2018-Ar-01523	وانفضح بعدين قدام ضيوفي واحطها ف راسي اقول انا اللي مسويها😠😠	sadness	0.422
2018-Ar-04272	فكرة إنك ممكن تصحى مـ النوم تلاقي اقرب الناس ليك اتغيّر وبقا حد تاني إنت متعرفوش ، دي مرعبة! :'')❤	sadness	0.629
2018-Ar-00321	وساعات بيكون جواك صراخ مكتوم مش عارف نفسك راضي ولا مهموم #شجن	sadness	0.710
2018-Ar-02948	#شنو_بتلبس_بلعيد\nاللي تروح المشغل تحط ميك اب فـ يوم العيد نعم !؟ خير !؟🙁\nيعني زود عالعالم مانامو حالفه تخوفينهم !!\nترا عيد مو حفلة تنكرية 🙁	sadness	0.297
2018-Ar-00994	وصلني ع الخاص منذ قليل من صديق: ”أكثر الناس حرصا على عدم إثارة الفزع في قلوب العصافير هو الصياد "	sadness	0.250
2018-Ar-02312	@9najran الشياطين صفدت في هذا الشهر الكريم وبني حوثه باقي 😕\nالله يشلهم ولايبقي منهم حد في ذا الساعه	sadness	0.375
2018-Ar-02244	مرحبا نجمتي أنا يائس ومكتئب ومنزعج جدا حتى أن صوتي قد بح من شدة حزني خذي بيدي فأنا مشارف على الوقوع بتلك الحفره مجددا 😴 🌌	sadness	0.750
2018-Ar-04032	أكثر فتره بكيت فيها واكثر فتره قلت إني بخير وانا بالحقيقه مو بخير ابدا.	sadness	0.790
2018-Ar-01318	#مناره_الحدباء هذا العمل يدل ان لا ثورة عشائر كانت ولاشي وهذا التهديم وصمت عار بجبين من ادخل داعش وصفق له يذكره التاريخ للحشر والله #جبناء	sadness	0.297
2018-Ar-00653	كان نفسي في اوقات #ضعفي أتكلم واحكي معاك ..	sadness	0.548
2018-Ar-03438	وصورك المعلقة على الجدار تتعرق كما لو انها تنقرض صورك التي تشبه فراشة نحيلة بسبب ذبول المطلق وانا انا وحيد القطط تنظر ألي بشفقة	sadness	0.516
2018-Ar-01314	مجروح بعدك اي مجرووح لو ادري ما اخليك تروح 😔	sadness	0.672
2018-Ar-03530	الصراحة ضاق خلقي من الفعاليات حقت العيال فالعيد فجايه انفس عن غضبي بس مدري وش اقول تففوه عليكم ياعيال باي  #سعوديات_نطلب_اسقاط_الولايه349	sadness	0.578
2018-Ar-02401	#عزله كل م ضقت احب اجلس وحيد لا حبيب ولا رفيق ولا خوي ✨	sadness	0.641
2018-Ar-02850	#أتفنن في إخفاء ؛ #حزني وتمثيل السعادة لأقتل نفسي صمتا "	sadness	0.750
2018-Ar-02489	عبودي رافع ضغطي عندنا ولد جار يشبه عبودي ودي اتوطأ في بطنه وبطن عبودي	sadness	0.267
2018-Ar-02074	#عبدالله_الفوزان \n\nدموعه على فراق والديه والحرقه الي عليهم  تخليك توقف بينك وبين نفسك وتقول وش هالدنياء يالله ..!\n\nاللهم ارزقني برهم .	sadness	0.617
2018-Ar-03004	مش كل الضحك انبساط ممكن يبقي ضحك من كتر الوجع .	sadness	0.547
2018-Ar-01194	يارب سلم قلوب صديقاتي من أذى الدنيا و حزن الأيام❤	sadness	0.355
2018-Ar-02548	ما #يقلق النساء هي الأمور التي دائما ينساها الرجال وما يقلق الرجال هي الأمور التي دائما تتذكرها النساء	sadness	0.203
2018-Ar-03341	• ليت الاحاسيس تتصور واصورها ودي تشوف بعيونك كيف تحزني	sadness	0.672
2018-Ar-03375	أحلى شعور تسوين فيه اسلوب نرفزة طلعي اللي بداخلك بنفرزة ويختفي الشعور الماكس اللي بداخلك	sadness	0.344
2018-Ar-00533	الموضوع مش حقوق مأساة انسانية مروعة تجويع سجن في منزلهم بدون قضية فقط لانهن نساء انت تقدر تصبر ساعة بدون ماء؟\n\n #SaveAshwaqAndAreej	sadness	0.516
2018-Ar-00824	انا اخاف كثير من الحيوانات بس احبها من بعيد لبعيد ودي اقدر اشيلها بدون خوف واعتني فيها هل فيه احد عنده حل خصوصا ان ودي ودي بس فيني رهبة	sadness	0.194
2018-Ar-02819	نايمه في سلام الله فجأه اسمع صراخ عشان المنتخب قومتني من نومي بفزع كان نفسي اقوم واطفي التلفزيون بس اكتفيت بتهدئه قلبي المرعوب وغمضت عيوني	sadness	0.258
2018-Ar-02739	يضحكني الشخص اللي إذا زعل يختفي على أساس عقاب لي خف علينا ياالشبكه 😂	sadness	0.161
2018-Ar-02300	مرارة الفقد موجعه غصة الحنين مبكيه رحم الله روحا ما زال وجع رحيلها يؤلمني بشده 💔 🔕	sadness	0.797
2018-Ar-00913	البعض ما اعرف كيف يفكر !!\nتحصله كأنه حزين وهو صايم 😣\nياخي هذا #رمضان ما عزاء عشان تزّعل نفسك وتبوز🙁	sadness	0.484
2018-Ar-04289	طيب ولو يعني قالولي اتركك إنتي ليه تزعلي وتحزني -' أنا اخترتك وأنا أفكر فيك❤ ف ليه بهتم بحكيهم وابتعد '- 💭	sadness	0.391
2018-Ar-02526	جدتي أنت التي رحيلك أنزل دمعة أبي فآلمني 💔 فيا رب بقدر حب أبي لها اغفر لها وتجاوز عنها واجمعنا بها في مستقر رحمتك #تغريدات_المتوفين	sadness	0.797
2018-Ar-00103	يالله الحزن متعب لمجرد انك تشوف شي يحزنك ودموعك تنزل غصبا عنك المشاعر الحزينة اللي شفتها 💔 الله يصبرها يارربب	sadness	0.839
2018-Ar-01477	محتاج اكلم واحدة تحنن عليا حزني فالموبيل 😂	sadness	0.266
2018-Ar-02524	@rico4_ والله شايلة هم الكآبة وضيقة الصدر من الحين كلها ثلاث ايام العيد وبعدها مدري وش يصير النفسية تقلب	sadness	0.719
2018-Ar-03447	اللهم اني اعوذ بك من الهم و الحزن واعوذ بك من العجز و الكسل واعوذ بك من الجبن و البخل واعوذ بك من غلبة الدين وقهر الرجال	sadness	0.422
2018-Ar-03342	كنا عم نستنا شغلات أحسن من هيك بعد كل هالموت والتدمير والتهجير و #التعب\nياحيف بس	sadness	0.703
2018-Ar-02687	مشكله قلبي الزعول محد يداريه دايماً تظل\nاسبابي تافهه بعيونهم لكن واللله تزعلني	sadness	0.597
2018-Ar-04319	عندي عتاب ودمعتين وملامه وعندي أمل انه اذا غاب بيعود ماابغى اشوفه بس ابقرأ كلامه لاصار طيب راحتي مالها حدود	sadness	0.641
2018-Ar-02814	شعري مالاحظت فيه تساقط بالبداية لكن من شهر التساقط بدا يكثر الى اليوم زاد معاي بشكل يخوف😭😭 وش الحل\n#رابطة_المتكممين #مملكة_المتكممين #تكميم	sadness	0.419
2018-Ar-03555	الواحد حواليه كميه negative energy تكفيه قروون لقداام والله ..الدنيا كلها بقيت بؤس وكآبه ..متعرفش ده غضب من ربنا ولا ايه 😔💔	sadness	0.703
2018-Ar-03102	#البشير_يتطاول_على_مصر يا صبر ايوب	sadness	0.438
2018-Ar-03289	@Al3mriRami @Holyliviuss كل مافي الأمر أني غاضب أننا لا نظهر ولا نقدم أساطيرنا بأنفسنا\nغاضب على أنفسنا وليس الغرب	sadness	0.469
2018-Ar-01671	هل تعلم ان تكرار الاغنيه في ذهن الشخص طيلة النهار وتكرار غنائها على مدى يوم او ايام او ساعات هو نوع من #الوسواس القهري يعني مرض نفسي #طب	sadness	0.297
2018-Ar-02271	انا إكتئبت من الحزن و أنا انجرحت من الهوى فيني من الغيبه شجن لو هو قواني ما قوى انا أحن او ما أحن أثنينهم عندي سوى	sadness	0.844
2018-Ar-00960	الله يعين البنت اللي خاطبة واحد قطري! \nع مين ترد؟ ع قلبها ، ولا ع دول الخليج 😂\n\n#حزينه\n#عمر_زوربا	sadness	0.339
2018-Ar-01629	ربنا ينتقم من كل واحد قال كلام مطلعش منى و من كل واحد بيتكلم عليا و بيشوه ف صورتى🙌🏻🙏🏻	sadness	0.516
2018-Ar-03239	@nanygado73 دى النعمة كلها لا حد هيشوف انفعالك ولا دموعك	sadness	0.422
2018-Ar-00041	تعددت الاسباب والموت واحد: بس هاي الاسباب عنابس عندك رصاص طايش خناقةيليها سحب سلاح ثم قتل"بالغلط" وعندك لي بيشيل سلاح وبيقوص دغري #روي_حاموش	sadness	0.500
2018-Ar-04030	#ياعلي ونطوف في عالم الولاء ونتمعن برسم صورة الكل يطرق باب الاحزان شيعتك يا علي اليوم تبصم الحزن من حقيقة واقع يقرح الكون #حب الحسين	sadness	0.565
2018-Ar-00002	أنا أشوف ان اللي فات ما مات، اللي فات أخذنا معاه، أخذ من عمرنا وبالنا وخوفنا من عدم عودته.. بإختصار، اللي فات عايش فينا، لو حاولنا إنكاره💭	sadness	0.594
2018-Ar-03703	لما تبقي وسخ.... و اقول عليك انك وسخ و انت عارف انك ابن وسخة زفت !! يبقي تزعل ليه 🤔🤔؟؟	sadness	0.375
2018-Ar-03470	نفسى أخد #حظى على جمب وأقوله أأنت #زعلان منى :( فى حااجة 😂 😂	sadness	0.323
2018-Ar-02637	ترا ما بكيت من ضعف فيني؟بكيت لأني أحبك وخذلتني.	sadness	0.774
2018-Ar-01384	احس متوتره مو عارفه اسولف اعتذر	sadness	0.609
2018-Ar-03571	بعض الدول العربية تصاب بالغصة من مواقف بعض الدول العربية عن ابوكم حتى استنكار مكة ماطلع منكم اليس لديكم رعايا معتمرين الساكت عن ح ش اخرس	sadness	0.371
2018-Ar-00749	@Athoug#_ @DMohammed_ ليش أدفع فلوس عشان أتوتر و كل شوي أنقز	sadness	0.313
2018-Ar-02446	والناس العادية مع تصعيد الأحداث هاتبقى مركزة فى ده بتبقى حالة هلع وفعلا بتبقى ظى ردود الافعال العاديه	sadness	0.375
2018-Ar-02961	يوم أسود في تاريخ #مصر احساس بالمهانة غير سبوق نواب عار هيدخلوا التاريخ من اقذر ابوابه حسبنا الله و نعم الوكيل #تيران_وصنافر_مصرية	sadness	0.672
2018-Ar-03754	عن تيران وصنافير المصرية وخيبة أمل فى برلمان الخزى والعار يحاصرني واقع مؤلم أليم لا أجيد قراءته #تيران_وصنافير_مصرية_يابغل	sadness	0.650
2018-Ar-01257	@_mssa @mosab_alluhabi @HC_MOE1 حتى بعض المرات أشوف الشركات الثانية يرفضون الطلب والناس يتذمرون	sadness	0.203
2018-Ar-02610	عارفين احساس الـ تنهيدة الخارجه بوجع و زهق و تعب ع توهان و مش عارف اى السبب و لا عايز اى و لا ليك نفس لحاجهةة ولا لحد 😫😫	sadness	0.891
2018-Ar-02902	أنا مدري كيف بواجه صعوبات الحياة وقسوة العالم وأنا الرد المتأخر يزعلني؟	sadness	0.391
2018-Ar-03900	المواطن : اوجاعه فاقت الدموع والانين كالطفل الذي لا يبكي ويبكينا #ليبيا #الدولار #زليتن #طرابلس	sadness	0.641
2018-Ar-00193	الدموع اللي حبستهااطوال السنين كلهافي ضحى ذاالعيد نزلتها والله إني جريح ووالله إني حزين ليت حزني طبيعه كان بدلتها ي الحب العيدبدونك ماهوعيد	sadness	0.879
2018-Ar-01708	انت بتخاف تبص ع بنات ليه عشان خايف ع اللي معايا 💜 #راجل	sadness	0.234
2018-Ar-03946	القلب ما يسكنه غير الهم و بوح و بكى #الهم من الحياه ما ينتهي و #بوح يهز و يزلزل عرش الضلوع و #البكى دمعه تنزل و لاحد يمسحه في نهايه انا راضي	sadness	0.887
2018-Ar-00213	لازم اكدر نفسي لبعد سحور عشان ابتدي مذاكرة و مادة مش مستاهلة اي تأخير اصلا..😕	sadness	0.516
2018-Ar-03206	أنا إنسان #ضائع هنا أتحدث عن أوجاعي وربما سأتحدث عن أوجاع غيري ستكون كمية كبيرة من السلبية موجودة هنا ولكنها تمثل حال الكثير	sadness	0.844
2018-Ar-00249	كيف كنا وكيف صرنا وكيف كان الوقت حلو بكلامنا وكيف الحين صار يضجر كلامنا.	sadness	0.547
2018-Ar-02863	الاخوان سبب رئيسي ان الناس مش عايزة تنزل بعد اللي الناس شافوا منهم من خيانة و ركوب على الثورة و تقتيل و ترهيب في الناس بعد ما أتشالوا	sadness	0.371
2018-Ar-02314	@mahaelfiky48 @toqa_yasserr انتي ما بتحبيش الشوكولاته يا مها هانم مش كل ما اطلب حاجه تطلبيها 😠😠😠 سيبني استمتع مره من نفسي	sadness	0.281
2018-Ar-00440	شوية كلاب وحشرات ولا دم عندهم ولا نخوة إعلن الحداد في البلاد اللى ماتوا برضه بني آدمين ليه مصمم تبيع الدم قبل الأرض مين المستفيد مين 😏 😏	sadness	0.532
2018-Ar-00487	@Deema_sindi @Esmail_CFC أسف على المداخلة لكن هذي من باب الحداد على الموتى و الاسلام يرفض هذا الشيء و السعودية تطبق هذا المنهج ~	sadness	0.387
2018-Ar-00415	@mbc1 بعدين هو فلسطيني يعني برجع علي وطنه فلسطين العظيمه وليست تل ابيت قهروتي والله يا ام بي سي😡😡😡	sadness	0.578
2018-Ar-01541	لا زالت كربلاء تنزف من جرح يزيد الملعون ولازالت دماء الحسين معلقة في سماءها الحمراء ترقب شمس الحرية #كربلاء تفجير ارهابي وهابي ملعون	sadness	0.656
2018-Ar-03847	#شكرا_لمن_طبخت_فطوري ليش رجال يحبون الاكل أكثر من الحريم يبلعون بلع  ☹️	sadness	0.281
2018-Ar-00640	أوحش أنواع #الزعل انك تكون زعلان علي #نفسك	sadness	0.717
2018-Ar-02187	ماعلمك طول الفراق اني كبير ؟ \nواني على كثر اشتياقي ما اتبعك \nماقلت لك قبل التمادي استخير ؟ \nخل العناد اللي غدا بك ينفعك👌🏽	sadness	0.344
2018-Ar-03613	حاليا متنرفزة من اللي عمينتقد اللي مو فرحان بالعيد اكتر من النفسية "اللي مو فرحان بالعيد" ذات نفسه خلص فهمنا اقسم بالله	sadness	0.469
2018-Ar-03364	أرهب لحظه عندي وممكن تريحني حالة الوصول إلى إتفاق أحس كذا شعور الحريه 🌚	sadness	0.297
2018-Ar-00520	انا ودي تقول اسمي وتلامس خدي بكفوفك تحبني من طرف حزني واحبك من طرف خوفك.	sadness	0.419
2018-Ar-00763	الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي 😡	sadness	0.500
