ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2018-Ar-02034	دون ان يصدر اي صوت حتى ان العجوز لم تشعر به طيله مكوثه في منزلها وبعد وقت لم يجد شي يسرق ف استشاط غضب ودخل الى غرفه العجوز النائمه	0	0	0	0	0	0	0	0	0	0	0
2018-Ar-02125	نمت على مكتبي حلمت وقمت مرتاعه 😣 زين ماقمت اركض 🙂	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-01765	يتم صرف المليارات ع كره فارغةتركل بالرجل ويثورون غضبا لها ولايهمهم من نام في بلادهم جائع ويتفاخرون بقهر النساء انه الموقع الجغرافي الملعون	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-01745	@ahmed_kamal98 الخير ف اللي ربنا كاتبه يا احمد 😄	0	0	0	0	0	1	1	0	0	0	1
2018-Ar-02602	الناس مبقاش في قلبها رحمه ولا انسانية يعني ايه واحد يخبط واحد علي البحر يروح مكمل عليه و ماشي وسايبه هو ده انسان ؟! بجد ربنا ينتقم منه	1	0	1	0	0	0	0	0	1	0	0
2018-Ar-00306	كما يتسبب استخدام دبة الصوت او الهيدرز في إزعاج الآخرين في الطريق العام أو الأحياء السكنية أو دور العبادة وغيرها #الداخلية_قطر	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-01686	لما أتكلم مع حد في خططى و احلامى و طموحاتى و الاقيه مش فاهم خطوره الموقف و مش بيتكلم بجديه \nبشيل منه العمر كله 😅	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-02461	ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-00017	عندى حالت لامبالاه ولا كأن عندى فاينل كمان يومين!😥	0	0	1	1	0	0	0	1	1	0	0
2018-Ar-01279	#اللهم أرزقها #سعادة لاتنتهي وراحة #بال لاتنجلي وأغمر قلبهاا #فرحاا وروحها #سكينة وحقق لها كل #ماتتمني وبارك لها فيه 🙏 🙏 🌙	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-01973	ابحث عن جميع مشكله بالوطن العربي من تأسيس حزبهم العفن لازم اهم فالمشكله الاخوان المفلسين مايخلون طبع كورد اوغلو	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01703	خلاص يا متخلفين اللي مايبي الجزيرة يشفرها بكل بساطه مثل ماشفرتو قنوات bein لكن تخافون من الحق #رعب #خوف #بكاء #ارفض_اغلاق_الجزيره	1	0	0	1	0	0	0	0	1	0	0
2018-Ar-03063	#مصيبة_مصر_في الخوف اللي ملا قلوب المصريين من بشر ومن أقل شئ ونسو ان الله هو مسبب الأسباب القادر علي كل شئ	1	0	0	1	0	0	0	0	1	0	0
2018-Ar-03169	ميفيد الحكومة جبانة واحد يخاف من الثاني الكل مكشوفين أمام الآخرين بالفساد أخلاقي والاجتماعي	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-04208	الفتاة المحتشمه فخر لابويها عز لإخوتها كنز لزوجها خير قدوه لأولادها فكوني محتشمة ايتها المسلمة لكي تسعدي من حولك #اختاه_حجابك_ستر_وعفاف	0	0	0	0	1	1	1	0	0	0	1
2018-Ar-01701	مش عارف ازاي بتستحملو تقفوا مع بعض وتتصورو وتاكلو وتروحو وتيجو وانتو كل واحد فيكم شايل للتاني ضغينة وخبث وحوارات وحاجة قرف نضفوها من جوا 💀 🚬	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-01006	#الفرحه_انك تعرف ان ربنا راضي عنك وميكنش غاضب عليك ❤	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-03860	حزين ولست حزين على حزني إنني أفخر بهذا الحزن الذي يملئ صدري أفخر لأنه الهدية الآخيرة التي بقيت لي بعد الراحلين "	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00732	ربي ادخل شهر رمضان علينا وانت راضي عنا واجعله شهرا تتبدل فيه ذنوبنا الى حسنات وهمومنا الى افراح واحلامنا الى واقع يارب العالمين	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-00839	@EnaasAhmed\nمالك بقيتي عِنِفة اووي كدة ليه ،،، لو خدتي بالك التوتس كلها كآبة 👊😂\nلا فرفشي كدة احنا داخلين ع فاينالز و مش ملاحقين 😂😂✋	0	0	0	0	1	0	1	1	0	0	0
2018-Ar-00943	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-04108	محاولة السعودية والإمارات ترهيب شعوبهم بالسجن هي محاولة للجم الاراء الحرة المعارضة لحصار قطر ودليل على ان هذه الشريحة هي الأغلب /3	1	0	1	0	0	0	0	1	0	0	0
2018-Ar-03994	أسوأ ما في الإعتذار ارتباك كلماتك أثناء التحدث وأجمل ما فيه شجاعتك على المبادرة وهزيمتك لكبرياء يمنعك من تقديمه	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-02374	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01957	@jun_queeen حلو التفاؤل دا	0	0	0	0	0	0	1	0	0	0	0
2018-Ar-03032	لانها لم تستطع تغير طريقة مذاكرتها من التكرار الشفهي الى التكرار الكتابي فخرجت من الكورس دون ادنى فائدة ولم تستمر فية #فوبيا التغيير	0	0	0	1	0	0	0	1	1	0	0
2018-Ar-02658	قبل خمس سنوات لو احد اقترح على فيلم رعب كنت بطالعه على طول وراح اتحمس واستمتع بلحظة التوتر خلال مشاهدة الفيلم #رعب	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-01055	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-00548	هو مب اني متضايقه لا بس شبه عتاب	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-03726	اما بالنسبه للناس اللي وجعوني و حرقوا قلبى ف انا مش مسامحة حد و يارب ما تشوفوا راحة دنيا ولا اخره ان شاء الله عدلا و ليس حقدا :')	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-01185	اريد الإنتحار 🐸\nامنعني بثلاث كلمات خليني أشوف اسلوبك ف الإقناع 😃	0	1	0	0	0	0	0	1	1	0	0
2018-Ar-01524	لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتى عايشين في :/ خوف وذعر	1	0	0	1	0	0	0	1	1	0	0
2018-Ar-00719	شنو ذنبي ككويتيه او عربيه انشتم عشان في وحده نفس جنسيتي او عرقي عذبت خادمتها وانتهكت انسانيتها #شتم بالجمله	1	0	1	0	0	0	0	1	1	0	0
2018-Ar-00174	أول ساعة بعد ماأصحى عبارة عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 #جوع_نوم	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02092	ترا انا انسان زيكم تعالوا سولفوا معي احس بالوحدة:(	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00807	بمناسبة الموضوع ده انا سامحت كتير وشعورى بالتسامح اعلى بكتير من شعورى بالانتقام بس فيه شخصيتين فحياتى بكرهم لدرجة مش عاوز اسامحهم اصلا \n#prt	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-04231	عيد سعيد عليكم وكل سنه وانتو طيبين 😁 💗 🎉	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-02336	#سيلفي  دائما يحاولون يستفزونا مافيه احد يعمل كذا بامه ليه ماخلوا القصه  عن عيال بارين بامهم ليه دايم السلبيه والملعنه مصدر الالهام لهم	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-01603	معنى #الألم. \n\nرمضان قرب وفقيد قلبك مو معاك قمة الألم والتعب💔	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03307	وأحيانا الدنيا بتحاسبنا علي أشياء مالنا ذنب فيها وبنلاقي نفسنا بندفع تمنها بدون وجه حق	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-02592	وخز الضمير مؤلم و لكنه نعمة	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-03219	@NegmaEbrahim هو مش بياكل وبيشرب خلاص الناس التاني تولع بجاز وسخ مش عارف اخرتها ايه معاه ربنا ينتقم منه	1	0	0	0	0	0	0	1	0	0	0
2018-Ar-03159	هواء خوف توتر إرهاق نوم جوع قلق أرق كل شي كل شي	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-01661	على كثر الي بيننا صار على كثر الجفا والزعل وعلى كثر الحنين تدري اني من غبت ما حل مكانك حد مكانك خالي لين يومك #rmr	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-03158	افاا حلوه ريحته طيب 😂 فيه مرطبات كثير كويسة بعد بس شوفي اللي يناسبك وفادك واستمري عليه	0	0	0	0	1	1	0	0	0	0	0
2018-Ar-03076	حزين ربما وربما وحيد هكذا دائما" أحفر في ظلام الليل علني أجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني يأتي إلي ويأخذني هكذا بلا سبب	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-03555	الواحد حواليه كميه negative energy تكفيه قروون لقداام والله ..الدنيا كلها بقيت بؤس وكآبه ..متعرفش ده غضب من ربنا ولا ايه 😔💔	1	0	0	0	0	0	0	1	1	0	0
2018-Ar-04390	صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-02163	الشي الأحلى ان الفيلم مبني على قصة حقيقية عرفني على مرض أول مره أعرفه و كنت اتوقعه نفسي لكنه عضوي و أعراضه جد مرعبه 💔 💔	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-00869	نوبات هلع شعور عارم بتمزيق أي شيء صداع قاتل رغبة بالقيء ينتابك هذا الخليط المقزز و أنت تخبر من أمامك بأنك بخير ولا شيء يدعو للقلق	1	0	1	1	0	0	0	1	1	0	0
2018-Ar-00592	مو باقي غير الاهلي يجملها بكره وتكتمل فرحتي 😍😍	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-02771	السلام عليكم فجأة وبدون سابق إنذار ظهرت لي مديونية ( بيجر ) بقيمة 700 قبل 20 سنة المشكلة سويت اعتراض ولم أجد رد حتى الآن	1	0	0	0	0	0	0	0	0	1	0
2018-Ar-00052	@NOOO_NO_NO مااقدر اسهى عنه \nبالفرح احس بغصه لأنه مو معنا	0	0	0	0	0	1	0	0	1	0	0
2018-Ar-04190	ارفع رجولك لما تمشي عيب عليك تجرها #ضوضاء #ازعاج_سمعي #قلق	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-03444	فرحة دخول رمضان عالقلب تسوى الملايين :) الحمدلله اللهم انزل السكينة و الطمأنينة على قلوبنا ♥ ♥	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-03326	قالت له :انا سريعة الغضب فأجابها ساحتضنك حين تغضبين فقالت :اذا سأبقى غاضبة لكي ابقى في حضنك ^ ناس فاضيه والله العظيم وش عشاكم الليله	1	0	1	0	0	0	0	0	0	0	0
2018-Ar-03576	لهلا كل ما أسمع حدا بحكي لإبنه أو بنته يقوموا يدرسوا بنقُز!!\n#فوبيا_قومي_ادرسي	1	0	0	1	0	0	0	0	0	0	0
2018-Ar-02119	مش فاهمه بتفرج ع #كفر_دلهاب ليه كل يوم الوقت دا والبيت كله نايم \nلو قاصده أرعب نفسى مش هعمل كده 💔😂👻👻	0	0	0	1	0	0	0	0	0	1	0
2018-Ar-02496	إن الفرح نكهة نحن صناعها حتى مع اولئك الذين ظنناهم سببا في ابتهاجنا نحن من اعطينآهم فتيل سعادتنا محبتنا لهم هي التي تشعلها وهي التي تخمدها	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01256	#نصيحة لا تسوق في شوارعنا بالرياض وقت الافطار ووقت السحور لأن فيها ناس ممكن يموت بس يلحق الفطور او السحور شي #مرعب جداً وين #المرور عنهم .	0	0	0	1	0	0	0	0	0	0	0
2018-Ar-00792	الفرحه انك تعرف مين الي ليك  #الفرحة_انك	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03792	دا كود شحن ب 60 جونيه بتاع الفرحة  \n\n92261696927170628\n  #فرحتك_قوة	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-00195	كلامك حلو بس معنى انك قولته انك حاسس بالندم او مش واثق من اللى انت عملته	0	0	0	0	0	0	0	1	0	0	0
2018-Ar-02077	#إغضب😡 فإن الله لا يرضى الهوان لأمة كانت ورب الناس خير العالمين 😠\n#لأجل_الأقصى..\n#البوابات_لا\n#سواعد_فلسطين \n#فريق_نبض_الوطن	1	0	0	0	0	0	0	0	0	0	0
2018-Ar-02521	بدأ ينكمش على نفسه من شدة البكاء وقد انكمش جدا حتى أنه لم يعد له ظل ولولا هذا الخوف الذي يملأ قلبه لتأكد بأنه لم يعد موجودا•	0	0	0	1	0	0	0	1	1	0	0
2018-Ar-03693	محتاج افضفض لاحد اذا ممكن يجي بيبي \n57E2BE4D\n😢\n\n#طفش #طفشانة #ملل #فضفضة #بيبي #كيك #بوب_كورن #حب #فراق #صوت #كتابه	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-01427	إعجاب + حب + زواج = نهاية سعيدة	0	0	0	0	1	1	1	0	0	0	0
2018-Ar-03876	احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-02123	صباح التوفيق والرضا والسعادة وراحة البال	0	0	0	0	1	0	1	0	0	0	0
2018-Ar-04013	نفسي ف مفاجأة تخليني منشكح انشكاح منشكحهوش منشكح في تاريخ المنشكحين 😅	0	1	0	0	1	1	1	0	0	1	0
2018-Ar-00902	ارتياح شعبي ورسمي بالغ لمحاصرة الإرهاب القطري - اليوم - السعودية	0	0	0	0	1	0	0	0	0	0	0
2018-Ar-01167	#لم أعد أحتمل المفاجئات والانكسارات والحرمان والفقد ف رفقا بي ياازمن #مرارة #رماد_العمر #جنون_قلم_للدعم	0	0	0	0	0	0	0	1	1	0	0
2018-Ar-02130	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿	0	0	1	0	0	0	0	1	1	0	0
2018-Ar-03531	دى عالم بارده هو احنا بنتكلم فى السياسه اﻻ علشان خوفنا على بلدنا	1	0	1	1	0	0	0	0	0	0	0
2018-Ar-00068	حلو انك تكتفي باللي يقدرون وجودك معاهم وتشوف السعاده فيهم وتتجاهل اللي م يشوف منك شي قد م تعطيه.	0	0	0	0	0	1	1	0	0	0	0
2018-Ar-01307	ألم يصلك بكاء قلبي قبل أن تبكي عيناي أنا مذعور وأنت بعيد ولن يهدء ذعري الا ب رحمة الله كتاباتي دعها كماهي	0	0	0	1	0	0	0	0	1	0	0
2018-Ar-03134	هذا المساء :\nأحتاجك لذا فا الكلمات وان احتشدت على السطر لن تفي وصفا .!\n#تنهيدة_حرف #غصة_إفتقاد #تناهيد	1	0	0	0	0	0	0	0	1	0	0
2018-Ar-03194	فيني حنين وشوق تجاوزت أنا حدي :(	0	0	0	0	0	0	0	0	1	0	0
2018-Ar-00051	النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #متي_تتخلص_السعوديه_من_التشدد	0	0	0	0	0	1	1	0	0	0	0
2018-Ar-01122	#مدير_شرطه_يدهس_شاب_عمد\nلكل من يستهتر ب حياه الناس لزم يتعاقب. 😤	1	0	1	0	0	0	0	0	0	0	0
